BestellungID;KundeID;AllgLieferAdrID;Bestelldatum;Wunschdatum;Rabatt
1365;78;660;04.01.2025;06.01.2025;2,0
1366;299;436;27.02.2025;02.03.2025;0,0
1367;77;902;05.02.2025;10.02.2025;2,0
1368;230;849;20.01.2025;20.01.2025;0,0
1369;304;588;25.01.2025;28.01.2025;0,5
1370;1;68;14.01.2025;18.01.2025;3,0
1371;307;2;08.01.2025;12.01.2025;1,5
1372;320;602;26.02.2025;28.02.2025;1,5
1373;177;19;19.02.2025;25.02.2025;2,0
1374;320;656;06.02.2025;07.02.2025;0,0
1375;143;370;02.02.2025;05.02.2025;0,5
1376;86;891;28.02.2025;07.03.2025;1,5
1377;158;25;06.02.2025;10.02.2025;3,0
1378;202;232;22.02.2025;26.02.2025;0,5
1379;290;441;24.01.2025;30.01.2025;0,5
1380;184;784;24.02.2025;24.02.2025;0,5
1381;52;245;22.01.2025;26.01.2025;2,0
1382;74;652;07.01.2025;12.01.2025;3,0
1383;206;457;27.02.2025;28.02.2025;0,0
1384;103;706;02.01.2025;09.01.2025;1,5
1385;90;700;26.02.2025;02.03.2025;0,0
1386;107;560;04.01.2025;07.01.2025;3,0
1387;171;782;11.02.2025;17.02.2025;1,5
1388;242;226;10.01.2025;13.01.2025;3,0
1389;46;718;01.02.2025;06.02.2025;0,0
1390;154;569;09.01.2025;16.01.2025;0,5
1391;321;400;16.01.2025;23.01.2025;1,0
1392;229;711;27.01.2025;01.02.2025;0,0
1393;240;782;19.02.2025;26.02.2025;0,5
1394;164;81;19.01.2025;21.01.2025;0,0
1395;161;634;27.01.2025;27.01.2025;2,0
1396;89;57;20.02.2025;21.02.2025;1,5
1397;75;298;25.02.2025;26.02.2025;3,0
1398;22;634;20.01.2025;26.01.2025;1,0
1399;153;850;28.01.2025;30.01.2025;0,0
1400;306;632;11.02.2025;11.02.2025;2,0
1401;301;234;18.02.2025;25.02.2025;1,5
1402;94;639;11.01.2025;14.01.2025;2,0
1403;163;20;28.02.2025;03.03.2025;0,5
1404;240;274;27.02.2025;28.02.2025;1,0
1405;283;619;21.02.2025;22.02.2025;0,0
1406;254;302;12.02.2025;19.02.2025;2,5
1407;63;243;21.02.2025;23.02.2025;2,5
1408;286;189;14.02.2025;18.02.2025;3,0
1409;228;692;02.01.2025;05.01.2025;2,5
1410;321;680;24.01.2025;27.01.2025;0,5
1411;344;162;17.02.2025;22.02.2025;1,5
1412;151;225;04.01.2025;04.01.2025;3,0
1413;301;229;05.02.2025;08.02.2025;0,0
1414;338;676;22.02.2025;26.02.2025;3,0
1415;118;350;30.01.2025;31.01.2025;2,5
1416;37;200;25.02.2025;25.02.2025;2,5
1417;188;61;21.02.2025;28.02.2025;2,5
1418;315;751;28.02.2025;01.03.2025;1,5
1419;145;824;31.01.2025;07.02.2025;0,5
1420;338;48;22.02.2025;25.02.2025;2,5
1421;61;298;01.01.2025;06.01.2025;2,0
1422;334;819;19.02.2025;23.02.2025;2,0
1423;293;547;05.01.2025;12.01.2025;0,0
1424;210;516;17.02.2025;23.02.2025;1,0
1425;226;249;30.01.2025;02.02.2025;2,0
1426;157;474;21.02.2025;22.02.2025;0,5
1427;105;903;10.02.2025;13.02.2025;1,5
1428;209;247;02.02.2025;06.02.2025;0,0
1429;159;664;12.01.2025;16.01.2025;1,5
1430;135;640;15.02.2025;18.02.2025;1,5
1431;283;450;17.02.2025;18.02.2025;1,0
1432;113;542;13.02.2025;18.02.2025;1,0
1433;38;381;21.02.2025;25.02.2025;2,5
1434;244;595;20.02.2025;20.02.2025;3,0
1435;33;548;07.02.2025;09.02.2025;2,0
1436;68;600;22.02.2025;24.02.2025;1,0
1437;29;205;05.02.2025;06.02.2025;2,0
1438;40;372;07.02.2025;14.02.2025;0,0
1439;36;743;02.02.2025;08.02.2025;1,0
1440;206;846;25.02.2025;26.02.2025;2,5
1441;346;189;05.02.2025;09.02.2025;1,0
1442;216;71;02.02.2025;08.02.2025;3,0
1443;68;122;06.02.2025;11.02.2025;1,5
1444;27;662;22.02.2025;25.02.2025;2,5
1445;36;613;03.02.2025;09.02.2025;3,0
1446;53;130;07.01.2025;13.01.2025;3,0
1447;119;741;17.02.2025;17.02.2025;2,0
1448;222;808;01.02.2025;02.02.2025;3,0
1449;195;92;03.02.2025;03.02.2025;1,5
1450;44;421;17.02.2025;22.02.2025;1,5
1451;32;110;01.02.2025;05.02.2025;1,0
1452;13;25;18.01.2025;20.01.2025;1,0
1453;341;511;24.01.2025;26.01.2025;1,5
1454;38;641;27.01.2025;28.01.2025;0,0
1455;286;102;16.02.2025;23.02.2025;2,5
1456;189;247;15.01.2025;21.01.2025;0,5
1457;273;544;25.01.2025;31.01.2025;2,5
1458;48;313;04.02.2025;04.02.2025;3,0
1459;290;140;08.01.2025;14.01.2025;0,5
1460;17;402;04.01.2025;09.01.2025;2,5
1461;335;737;18.01.2025;19.01.2025;2,5
1462;29;582;15.01.2025;17.01.2025;3,0
1463;259;814;01.02.2025;01.02.2025;1,5
1464;260;494;08.01.2025;11.01.2025;2,5
1465;120;375;27.01.2025;31.01.2025;3,0
1466;32;125;02.02.2025;05.02.2025;1,0
1467;331;177;22.01.2025;25.01.2025;3,0
1468;210;859;16.01.2025;21.01.2025;2,5
1469;48;139;15.01.2025;18.01.2025;0,0
1470;56;528;15.02.2025;16.02.2025;1,5
1471;242;366;15.01.2025;17.01.2025;3,0
1472;298;244;01.02.2025;02.02.2025;2,5
1473;173;419;14.01.2025;20.01.2025;0,0
1474;175;496;26.02.2025;01.03.2025;0,5
1475;35;325;12.02.2025;18.02.2025;0,0
1476;148;363;09.01.2025;10.01.2025;2,0
1477;99;626;09.02.2025;14.02.2025;2,5
1478;223;366;04.02.2025;10.02.2025;0,5
1479;152;8;14.01.2025;19.01.2025;3,0
1480;48;769;04.02.2025;04.02.2025;2,5
1481;127;848;14.02.2025;16.02.2025;2,0
1482;93;575;25.01.2025;01.02.2025;1,0
1483;44;290;02.01.2025;09.01.2025;0,0
1484;146;343;29.01.2025;04.02.2025;2,0
1485;206;229;03.01.2025;08.01.2025;2,5
1486;228;516;06.02.2025;08.02.2025;0,5
1487;85;229;25.02.2025;28.02.2025;3,0
1488;305;113;25.02.2025;28.02.2025;3,0
1489;300;39;17.02.2025;24.02.2025;2,5
1490;152;610;28.01.2025;29.01.2025;0,0
1491;223;834;09.01.2025;10.01.2025;0,0
1492;217;54;10.02.2025;15.02.2025;3,0
1493;81;685;16.02.2025;20.02.2025;0,0
1494;285;879;29.01.2025;01.02.2025;0,5
1495;252;741;30.01.2025;06.02.2025;0,0
1496;323;259;13.01.2025;14.01.2025;0,5
1497;42;682;11.02.2025;18.02.2025;0,5
1498;45;396;17.02.2025;24.02.2025;2,0
1499;144;83;04.01.2025;08.01.2025;3,0
1500;47;807;21.01.2025;22.01.2025;1,0
1501;205;470;30.01.2025;01.02.2025;2,0
1502;231;309;18.01.2025;25.01.2025;3,0
1503;104;855;19.01.2025;24.01.2025;1,0
1504;281;321;15.02.2025;22.02.2025;1,5
1505;336;261;15.01.2025;21.01.2025;1,5
1506;213;743;15.01.2025;15.01.2025;2,5
1507;277;43;09.02.2025;09.02.2025;2,0
1508;325;629;26.02.2025;03.03.2025;2,5
1509;238;247;27.02.2025;01.03.2025;1,5
1510;310;661;25.01.2025;25.01.2025;1,0
1511;57;764;03.01.2025;04.01.2025;0,0
1512;220;43;24.01.2025;25.01.2025;1,5
1513;296;595;04.02.2025;08.02.2025;2,0
1514;332;883;08.02.2025;12.02.2025;0,0
1515;92;472;28.01.2025;30.01.2025;2,5
1516;350;123;20.01.2025;26.01.2025;2,5
1517;142;885;29.01.2025;30.01.2025;3,0
1518;148;876;17.02.2025;21.02.2025;2,5
1519;154;467;08.02.2025;09.02.2025;0,0
1520;254;768;09.02.2025;10.02.2025;1,5
1521;346;752;05.02.2025;11.02.2025;1,0
1522;39;905;23.02.2025;25.02.2025;0,0
1523;320;864;07.02.2025;14.02.2025;0,0
1524;161;741;22.02.2025;28.02.2025;1,5
1525;239;459;10.01.2025;11.01.2025;0,0
1526;291;355;28.02.2025;04.03.2025;0,0
1527;91;655;14.02.2025;14.02.2025;3,0
1528;61;735;13.02.2025;19.02.2025;2,0
1529;163;346;17.01.2025;18.01.2025;1,0
1530;97;672;07.01.2025;13.01.2025;1,5
1531;206;799;28.01.2025;03.02.2025;2,0
1532;194;398;14.02.2025;19.02.2025;3,0
1533;221;186;06.02.2025;08.02.2025;3,0
1534;200;524;23.01.2025;27.01.2025;2,0
1535;229;70;25.01.2025;31.01.2025;1,0
1536;102;110;24.02.2025;25.02.2025;1,0
1537;269;662;15.02.2025;18.02.2025;1,5
1538;140;424;09.02.2025;09.02.2025;3,0
1539;224;219;22.01.2025;27.01.2025;2,0
1540;218;814;10.02.2025;11.02.2025;0,0
1541;232;78;13.02.2025;18.02.2025;0,0
1542;235;88;23.01.2025;25.01.2025;3,0
1543;56;193;12.01.2025;17.01.2025;2,5
1544;189;132;12.01.2025;15.01.2025;0,0
1545;13;498;14.01.2025;15.01.2025;0,0
1546;243;369;16.01.2025;22.01.2025;2,5
1547;81;262;19.01.2025;23.01.2025;2,5
1548;324;520;28.01.2025;28.01.2025;0,5
1549;128;431;30.01.2025;30.01.2025;2,0
1550;5;431;03.01.2025;09.01.2025;0,0
1551;259;555;09.01.2025;13.01.2025;1,0
1552;228;390;07.01.2025;12.01.2025;1,0
1553;245;330;02.02.2025;08.02.2025;3,0
1554;110;60;02.01.2025;06.01.2025;2,5
1555;66;814;26.01.2025;29.01.2025;2,5
1556;268;684;24.02.2025;27.02.2025;1,5
1557;117;223;18.01.2025;21.01.2025;0,0
1558;97;82;07.02.2025;12.02.2025;0,0
1559;303;587;11.02.2025;14.02.2025;2,0
1560;348;392;13.01.2025;17.01.2025;0,0
1561;193;620;22.02.2025;01.03.2025;3,0
1562;81;445;10.02.2025;17.02.2025;2,0
1563;55;441;07.02.2025;09.02.2025;2,0
1564;315;18;28.02.2025;05.03.2025;1,5
1565;259;127;17.02.2025;19.02.2025;2,5
1566;25;688;01.01.2025;03.01.2025;2,5
1567;158;457;28.02.2025;04.03.2025;0,5
1568;283;166;26.02.2025;02.03.2025;3,0
1569;316;496;05.02.2025;09.02.2025;3,0
1570;63;846;11.02.2025;15.02.2025;3,0
1571;190;807;08.01.2025;09.01.2025;2,5
1572;308;702;04.01.2025;04.01.2025;1,5
1573;287;498;17.01.2025;22.01.2025;0,5
1574;97;400;26.01.2025;29.01.2025;3,0
1575;345;803;08.01.2025;10.01.2025;1,0
1576;333;156;04.02.2025;04.02.2025;1,0
1577;350;283;22.02.2025;28.02.2025;3,0
1578;25;159;15.02.2025;17.02.2025;1,0
1579;85;866;25.02.2025;27.02.2025;2,0
1580;10;652;14.02.2025;17.02.2025;3,0
1581;345;727;24.02.2025;24.02.2025;0,0
1582;350;436;27.01.2025;31.01.2025;0,5
1583;179;15;04.01.2025;11.01.2025;2,5
1584;308;279;25.02.2025;03.03.2025;0,5
1585;24;741;02.02.2025;07.02.2025;2,5
1586;228;716;16.01.2025;16.01.2025;2,5
1587;78;52;26.02.2025;01.03.2025;2,0
1588;30;353;28.02.2025;01.03.2025;3,0
1589;264;676;11.01.2025;16.01.2025;2,5
1590;29;891;20.01.2025;24.01.2025;2,0
1591;309;83;22.02.2025;26.02.2025;2,5
1592;118;276;28.02.2025;03.03.2025;0,0
1593;315;285;10.01.2025;12.01.2025;0,0
1594;147;83;10.01.2025;17.01.2025;0,5
1595;138;839;17.02.2025;18.02.2025;0,5
1596;144;250;30.01.2025;31.01.2025;1,0
1597;305;108;01.02.2025;01.02.2025;0,0
1598;96;590;05.02.2025;11.02.2025;0,0
1599;251;674;25.01.2025;28.01.2025;1,0
1600;170;581;03.02.2025;04.02.2025;0,5
