BestellungID;KundeID;AllgLieferAdrID;Bestelldatum;Wunschdatum;Rabatt
579;212;481;02.01.2025;06.01.2025;1,0
580;140;431;18.01.2025;20.01.2025;0,0
581;19;675;22.01.2025;29.01.2025;1,0
582;163;1030;03.01.2025;09.01.2025;0,0
583;243;227;08.01.2025;14.01.2025;0,0
584;167;831;26.01.2025;28.01.2025;0,0
585;222;641;29.01.2025;30.01.2025;3,0
586;193;935;09.01.2025;14.01.2025;1,0
587;198;716;24.01.2025;24.01.2025;0,0
588;381;572;09.01.2025;10.01.2025;1,0
589;126;539;21.01.2025;27.01.2025;2,0
590;357;299;06.01.2025;08.01.2025;0,0
591;5;898;28.01.2025;29.01.2025;1,0
592;158;877;04.01.2025;05.01.2025;1,5
593;182;638;29.01.2025;30.01.2025;0,5
594;13;161;15.01.2025;18.01.2025;2,0
595;206;607;11.01.2025;13.01.2025;2,5
596;261;355;06.01.2025;07.01.2025;0,0
597;373;552;12.01.2025;16.01.2025;0,5
598;64;122;11.01.2025;16.01.2025;0,5
599;401;931;10.01.2025;13.01.2025;1,5
600;12;593;03.01.2025;09.01.2025;2,5
601;399;310;30.01.2025;02.02.2025;3,0
602;352;810;25.01.2025;28.01.2025;0,5
603;26;200;27.01.2025;27.01.2025;0,0
604;194;410;22.01.2025;25.01.2025;2,0
605;348;969;21.01.2025;24.01.2025;1,0
606;27;616;05.01.2025;06.01.2025;3,0
607;302;163;22.01.2025;26.01.2025;0,5
608;286;831;03.01.2025;03.01.2025;1,5
609;172;1001;15.01.2025;18.01.2025;1,5
610;86;512;15.01.2025;19.01.2025;1,0
611;163;495;13.01.2025;19.01.2025;1,5
612;218;993;27.01.2025;28.01.2025;2,0
613;348;58;12.01.2025;17.01.2025;3,0
614;240;268;16.01.2025;19.01.2025;1,5
615;170;115;11.01.2025;17.01.2025;2,5
616;235;714;24.01.2025;26.01.2025;2,0
617;172;953;16.01.2025;19.01.2025;3,0
618;303;882;06.01.2025;06.01.2025;3,0
619;128;690;10.01.2025;17.01.2025;2,5
620;350;624;22.01.2025;28.01.2025;0,0
621;149;176;04.01.2025;08.01.2025;0,0
622;286;126;31.01.2025;05.02.2025;1,5
623;223;551;02.01.2025;03.01.2025;0,5
624;146;991;15.01.2025;22.01.2025;0,5
625;1;422;28.01.2025;30.01.2025;2,5
626;397;9;04.01.2025;04.01.2025;2,0
627;391;863;16.01.2025;16.01.2025;0,5
628;6;1020;27.01.2025;29.01.2025;2,0
629;234;310;31.01.2025;02.02.2025;0,5
630;401;693;10.01.2025;13.01.2025;1,0
631;48;661;25.01.2025;29.01.2025;1,5
632;355;943;18.01.2025;24.01.2025;2,5
633;164;63;15.01.2025;18.01.2025;1,5
634;229;344;08.01.2025;14.01.2025;0,5
635;166;942;12.01.2025;13.01.2025;2,0
636;390;642;11.01.2025;15.01.2025;2,0
637;396;688;26.01.2025;02.02.2025;1,5
638;394;227;17.01.2025;20.01.2025;3,0
639;132;256;11.01.2025;16.01.2025;0,0
640;110;775;01.01.2025;04.01.2025;0,0
641;284;64;02.01.2025;07.01.2025;1,5
642;356;722;02.01.2025;05.01.2025;1,5
643;63;396;01.01.2025;04.01.2025;2,0
644;405;153;03.01.2025;04.01.2025;2,5
645;113;162;15.01.2025;17.01.2025;0,0
646;18;1000;27.01.2025;02.02.2025;0,5
647;340;510;31.01.2025;31.01.2025;0,0
648;21;16;11.01.2025;13.01.2025;0,0
649;154;27;14.01.2025;20.01.2025;0,5
650;371;528;30.01.2025;01.02.2025;1,0
651;159;745;09.01.2025;09.01.2025;2,5
652;128;1033;23.01.2025;28.01.2025;0,5
653;275;543;01.01.2025;08.01.2025;3,0
654;27;137;14.01.2025;17.01.2025;1,5
655;407;274;12.01.2025;15.01.2025;1,5
656;277;12;06.01.2025;10.01.2025;2,5
657;271;226;31.01.2025;31.01.2025;2,5
658;143;190;26.01.2025;31.01.2025;2,5
659;260;178;09.01.2025;10.01.2025;0,0
660;241;891;08.01.2025;10.01.2025;2,5
661;371;481;19.01.2025;23.01.2025;2,5
662;272;498;25.01.2025;29.01.2025;1,0
663;63;635;27.01.2025;30.01.2025;1,5
664;281;504;07.01.2025;07.01.2025;0,0
665;94;942;23.01.2025;23.01.2025;2,0
666;350;817;07.01.2025;11.01.2025;0,5
667;358;516;08.01.2025;15.01.2025;1,5
668;214;121;25.01.2025;26.01.2025;1,5
669;375;265;03.01.2025;06.01.2025;2,0
670;336;323;16.01.2025;20.01.2025;0,0
671;122;983;18.01.2025;23.01.2025;0,0
672;38;555;15.01.2025;16.01.2025;0,0
673;357;311;12.01.2025;16.01.2025;1,5
674;119;986;02.01.2025;06.01.2025;1,5
675;295;95;02.01.2025;07.01.2025;0,5
676;212;532;01.01.2025;02.01.2025;1,0
677;234;849;19.01.2025;23.01.2025;2,5
678;346;685;10.01.2025;13.01.2025;2,5
679;70;356;06.01.2025;12.01.2025;0,5
680;331;970;06.01.2025;12.01.2025;1,5
681;110;880;22.01.2025;24.01.2025;0,0
682;163;332;28.01.2025;02.02.2025;1,5
683;371;567;04.01.2025;09.01.2025;0,0
684;274;285;10.01.2025;14.01.2025;2,5
685;265;393;04.01.2025;09.01.2025;1,0
686;71;152;27.01.2025;28.01.2025;2,0
687;376;170;22.01.2025;26.01.2025;0,0
688;221;125;13.01.2025;20.01.2025;1,0
689;37;748;07.01.2025;10.01.2025;0,5
690;200;681;17.01.2025;22.01.2025;3,0
691;22;803;21.01.2025;26.01.2025;3,0
692;26;784;04.01.2025;09.01.2025;1,0
693;64;342;22.01.2025;23.01.2025;3,0
694;343;1007;12.01.2025;19.01.2025;2,5
695;63;365;31.01.2025;03.02.2025;1,5
696;409;944;25.01.2025;26.01.2025;2,0
697;289;163;22.01.2025;22.01.2025;0,5
698;47;972;19.01.2025;24.01.2025;0,5
699;39;586;17.01.2025;17.01.2025;2,0
700;237;778;09.01.2025;15.01.2025;1,0
701;329;986;23.01.2025;30.01.2025;1,5
702;12;915;31.01.2025;02.02.2025;3,0
703;162;854;25.01.2025;25.01.2025;0,0
704;175;844;27.01.2025;27.01.2025;1,0
705;237;911;10.01.2025;17.01.2025;2,5
706;312;223;28.01.2025;28.01.2025;0,0
707;361;771;04.01.2025;08.01.2025;3,0
708;89;552;21.01.2025;26.01.2025;2,0
709;213;958;07.01.2025;09.01.2025;2,5
710;134;858;29.01.2025;03.02.2025;3,0
711;389;562;18.01.2025;19.01.2025;1,5
712;307;962;08.01.2025;14.01.2025;0,0
713;157;73;13.01.2025;14.01.2025;3,0
714;4;555;19.01.2025;21.01.2025;1,0
715;302;949;14.01.2025;15.01.2025;1,5
716;379;402;24.01.2025;28.01.2025;2,0
717;268;218;15.01.2025;18.01.2025;1,0
718;344;942;06.01.2025;08.01.2025;2,5
719;101;847;03.01.2025;03.01.2025;1,0
720;9;885;22.01.2025;26.01.2025;3,0
721;58;81;02.01.2025;09.01.2025;2,0
722;179;751;19.01.2025;22.01.2025;2,0
723;279;843;07.01.2025;14.01.2025;3,0
724;72;61;18.01.2025;23.01.2025;3,0
725;157;726;17.01.2025;21.01.2025;0,0
726;316;395;14.01.2025;20.01.2025;3,0
727;102;96;23.01.2025;24.01.2025;1,0
728;395;879;15.01.2025;22.01.2025;3,0
729;92;200;06.01.2025;10.01.2025;2,5
730;106;188;20.01.2025;20.01.2025;0,5
731;313;360;26.01.2025;29.01.2025;1,0
732;108;1008;22.01.2025;26.01.2025;1,5
733;185;352;27.01.2025;03.02.2025;0,5
734;94;372;10.01.2025;15.01.2025;1,0
735;134;625;04.01.2025;05.01.2025;1,5
736;141;370;06.01.2025;06.01.2025;0,0
737;113;448;02.01.2025;06.01.2025;1,0
738;370;846;06.01.2025;10.01.2025;0,5
739;34;758;19.01.2025;23.01.2025;3,0
740;290;383;27.01.2025;01.02.2025;1,0
741;145;286;17.01.2025;20.01.2025;2,0
742;133;902;26.01.2025;01.02.2025;1,5
743;76;99;07.01.2025;13.01.2025;0,5
744;226;146;07.01.2025;13.01.2025;2,0
745;325;904;25.01.2025;31.01.2025;1,5
746;290;437;07.01.2025;14.01.2025;0,5
747;325;597;17.01.2025;18.01.2025;1,0
748;232;371;01.01.2025;05.01.2025;3,0
749;307;616;25.01.2025;01.02.2025;1,5
750;228;875;22.01.2025;27.01.2025;0,5
751;385;875;19.01.2025;24.01.2025;1,5
752;383;920;02.01.2025;06.01.2025;0,0
753;135;724;31.01.2025;03.02.2025;2,5
754;107;240;16.01.2025;20.01.2025;2,5
755;385;975;12.01.2025;17.01.2025;0,5
756;72;322;26.01.2025;29.01.2025;1,0
757;289;917;09.01.2025;15.01.2025;1,0
758;138;560;16.01.2025;16.01.2025;1,5
759;109;877;05.01.2025;05.01.2025;0,5
760;223;643;03.01.2025;09.01.2025;3,0
761;30;189;28.01.2025;03.02.2025;0,5
762;228;214;21.01.2025;22.01.2025;1,0
763;361;11;05.01.2025;07.01.2025;1,0
764;58;844;27.01.2025;27.01.2025;2,5
765;141;329;24.01.2025;31.01.2025;1,5
766;384;871;15.01.2025;22.01.2025;1,0
767;48;784;08.01.2025;09.01.2025;0,5
768;350;322;29.01.2025;01.02.2025;2,0
769;220;665;02.01.2025;05.01.2025;3,0
770;49;8;15.01.2025;21.01.2025;3,0
771;326;79;23.01.2025;30.01.2025;1,0
772;59;466;06.01.2025;08.01.2025;2,5
773;187;138;26.01.2025;29.01.2025;0,0
774;81;65;03.01.2025;08.01.2025;3,0
775;119;53;21.01.2025;25.01.2025;1,0
776;311;300;17.01.2025;24.01.2025;1,5
777;368;986;15.01.2025;20.01.2025;1,0
778;18;278;31.01.2025;05.02.2025;1,0
779;403;706;31.01.2025;02.02.2025;2,5
780;19;877;11.01.2025;16.01.2025;1,5
781;64;196;12.01.2025;15.01.2025;3,0
782;391;477;09.01.2025;11.01.2025;0,0
783;305;686;24.01.2025;28.01.2025;1,5
784;63;275;12.01.2025;17.01.2025;3,0
785;185;125;29.01.2025;03.02.2025;0,0
786;256;251;31.01.2025;31.01.2025;3,0
787;27;853;29.01.2025;04.02.2025;3,0
788;248;122;30.01.2025;05.02.2025;0,0
789;202;51;01.01.2025;08.01.2025;0,5
790;396;896;18.01.2025;19.01.2025;2,0
791;388;454;22.01.2025;28.01.2025;2,0
792;406;480;13.01.2025;19.01.2025;2,5
793;337;862;31.01.2025;03.02.2025;3,0
794;313;153;08.01.2025;12.01.2025;2,5
795;397;156;20.01.2025;26.01.2025;0,5
796;319;910;18.01.2025;20.01.2025;1,0
797;384;886;06.01.2025;06.01.2025;3,0
798;30;37;17.01.2025;23.01.2025;0,5
799;310;78;02.01.2025;08.01.2025;3,0
800;326;116;31.01.2025;04.02.2025;0,0
