BestellungID;KundeID;AllgLieferAdrID;Bestelldatum;Wunschdatum;Rabatt
4219;271;157;15.01.2025;18.01.2025;2,5
4220;358;923;23.01.2025;26.01.2025;1,5
4221;354;919;25.01.2025;01.02.2025;2,5
4222;293;209;23.01.2025;26.01.2025;3,0
4223;13;173;18.01.2025;22.01.2025;1,5
4224;274;329;29.01.2025;05.02.2025;0,5
4225;80;266;31.01.2025;31.01.2025;2,5
4226;238;243;26.01.2025;31.01.2025;1,5
4227;143;330;18.01.2025;25.01.2025;1,5
4228;363;928;23.01.2025;24.01.2025;2,0
4229;404;969;23.01.2025;24.01.2025;1,5
4230;224;183;16.01.2025;22.01.2025;2,5
4231;134;344;30.01.2025;06.02.2025;3,0
4232;215;187;28.01.2025;03.02.2025;1,0
4233;294;419;28.01.2025;29.01.2025;2,0
4234;317;817;17.01.2025;21.01.2025;2,5
4235;292;645;21.01.2025;23.01.2025;1,5
4236;132;389;22.01.2025;27.01.2025;0,5
4237;381;946;28.01.2025;04.02.2025;3,0
4238;377;942;23.01.2025;23.01.2025;0,5
4239;303;803;31.01.2025;07.02.2025;3,0
4240;404;969;30.01.2025;01.02.2025;3,0
4241;138;171;26.01.2025;02.02.2025;1,0
4242;223;385;22.01.2025;22.01.2025;2,5
4243;277;197;18.01.2025;22.01.2025;2,0
4244;33;13;20.01.2025;23.01.2025;1,5
4245;174;123;18.01.2025;23.01.2025;2,5
4246;49;507;21.01.2025;21.01.2025;3,0
4247;6;588;31.01.2025;03.02.2025;0,5
4248;3;494;28.01.2025;01.02.2025;3,0
4249;69;39;16.01.2025;23.01.2025;2,5
4250;201;441;18.01.2025;18.01.2025;2,5
4251;200;44;23.01.2025;24.01.2025;0,0
4252;76;400;30.01.2025;30.01.2025;0,0
4253;349;849;24.01.2025;27.01.2025;1,0
4254;264;211;31.01.2025;31.01.2025;1,5
4255;170;83;25.01.2025;25.01.2025;3,0
4256;388;953;18.01.2025;23.01.2025;1,0
4257;308;808;28.01.2025;31.01.2025;3,0
4258;4;162;28.01.2025;04.02.2025;1,5
4259;130;23;20.01.2025;26.01.2025;1,0
4260;145;179;19.01.2025;21.01.2025;1,0
4261;308;808;26.01.2025;28.01.2025;2,5
4262;93;113;31.01.2025;02.02.2025;0,0
4263;408;973;31.01.2025;01.02.2025;1,0
4264;354;919;23.01.2025;25.01.2025;0,5
4265;112;230;18.01.2025;18.01.2025;0,0
4266;155;51;19.01.2025;26.01.2025;3,0
4267;112;230;29.01.2025;01.02.2025;3,0
4268;10;93;22.01.2025;23.01.2025;3,0
4269;376;941;26.01.2025;28.01.2025;0,5
4270;46;32;15.01.2025;22.01.2025;2,5
4271;269;114;28.01.2025;29.01.2025;2,5
4272;135;94;17.01.2025;17.01.2025;3,0
4273;391;956;29.01.2025;31.01.2025;2,5
4274;275;402;27.01.2025;30.01.2025;3,0
4275;261;4;30.01.2025;05.02.2025;0,5
4276;115;213;16.01.2025;18.01.2025;1,5
4277;252;467;19.01.2025;23.01.2025;0,0
4278;191;359;25.01.2025;01.02.2025;3,0
4279;259;54;22.01.2025;23.01.2025;3,0
4280;20;64;21.01.2025;24.01.2025;1,0
4281;11;392;24.01.2025;30.01.2025;0,5
4282;112;230;28.01.2025;04.02.2025;2,0
4283;60;437;23.01.2025;29.01.2025;0,0
4284;285;38;18.01.2025;23.01.2025;3,0
4285;151;180;27.01.2025;03.02.2025;1,5
4286;161;76;20.01.2025;25.01.2025;2,0
4287;151;180;28.01.2025;02.02.2025;1,5
4288;229;434;16.01.2025;20.01.2025;2,5
4289;381;946;24.01.2025;29.01.2025;1,0
4290;200;44;22.01.2025;23.01.2025;3,0
4291;152;26;19.01.2025;20.01.2025;1,5
4292;388;953;24.01.2025;26.01.2025;1,0
4293;344;844;26.01.2025;28.01.2025;1,0
4294;83;175;18.01.2025;19.01.2025;3,0
4295;405;970;16.01.2025;20.01.2025;1,5
4296;391;956;20.01.2025;27.01.2025;0,5
4297;86;237;28.01.2025;30.01.2025;3,0
4298;262;312;16.01.2025;17.01.2025;1,5
4299;325;825;27.01.2025;03.02.2025;1,5
4300;207;15;18.01.2025;25.01.2025;0,0
4301;28;103;25.01.2025;01.02.2025;1,5
4302;357;922;28.01.2025;29.01.2025;0,5
4303;402;967;20.01.2025;20.01.2025;0,5
4304;290;59;15.01.2025;22.01.2025;2,5
4305;390;955;16.01.2025;20.01.2025;0,0
4306;67;445;22.01.2025;29.01.2025;2,0
4307;178;184;21.01.2025;28.01.2025;0,5
4308;102;166;15.01.2025;18.01.2025;3,0
4309;235;20;15.01.2025;21.01.2025;2,0
4310;75;150;31.01.2025;04.02.2025;2,5
4311;367;932;20.01.2025;22.01.2025;2,0
4312;182;31;28.01.2025;31.01.2025;0,5
4313;122;639;31.01.2025;07.02.2025;0,5
4314;333;833;29.01.2025;31.01.2025;2,0
4315;148;284;29.01.2025;30.01.2025;1,0
4316;330;830;24.01.2025;28.01.2025;2,0
4317;163;68;31.01.2025;03.02.2025;1,5
4318;350;850;30.01.2025;04.02.2025;3,0
4319;273;241;31.01.2025;02.02.2025;1,0
4320;293;209;17.01.2025;22.01.2025;1,5
4321;226;116;25.01.2025;30.01.2025;1,5
4322;378;943;16.01.2025;19.01.2025;2,0
4323;370;935;18.01.2025;23.01.2025;3,0
4324;191;359;25.01.2025;31.01.2025;0,5
4325;117;10;29.01.2025;05.02.2025;1,5
4326;331;831;25.01.2025;31.01.2025;1,5
4327;82;71;18.01.2025;22.01.2025;0,5
4328;407;972;24.01.2025;25.01.2025;1,0
4329;138;171;16.01.2025;18.01.2025;2,0
4330;171;33;31.01.2025;01.02.2025;0,5
4331;200;44;24.01.2025;25.01.2025;3,0
4332;367;932;24.01.2025;27.01.2025;0,0
4333;163;68;24.01.2025;27.01.2025;1,5
4334;399;964;18.01.2025;19.01.2025;1,0
4335;43;109;31.01.2025;01.02.2025;0,0
4336;95;264;20.01.2025;26.01.2025;0,0
4337;311;811;18.01.2025;22.01.2025;0,0
4338;125;139;19.01.2025;21.01.2025;0,0
4339;397;962;15.01.2025;22.01.2025;2,0
4340;173;410;20.01.2025;27.01.2025;0,0
4341;121;357;22.01.2025;23.01.2025;1,5
4342;132;389;25.01.2025;29.01.2025;2,5
4343;214;202;17.01.2025;23.01.2025;3,0
4344;225;255;27.01.2025;30.01.2025;3,0
4345;214;202;23.01.2025;23.01.2025;2,5
4346;291;149;20.01.2025;24.01.2025;0,5
4347;171;33;15.01.2025;20.01.2025;2,5
4348;13;173;19.01.2025;19.01.2025;2,5
4349;59;265;23.01.2025;30.01.2025;0,0
4350;25;85;19.01.2025;25.01.2025;0,0
4351;17;36;16.01.2025;21.01.2025;1,0
4352;332;832;17.01.2025;23.01.2025;1,0
4353;50;355;21.01.2025;23.01.2025;1,0
4354;220;57;28.01.2025;28.01.2025;1,0
4355;9;43;27.01.2025;01.02.2025;2,0
4356;45;48;21.01.2025;27.01.2025;2,5
4357;59;265;31.01.2025;06.02.2025;2,0
4358;297;141;16.01.2025;19.01.2025;0,0
4359;5;287;15.01.2025;19.01.2025;3,0
4360;358;923;16.01.2025;23.01.2025;2,5
4361;44;159;22.01.2025;28.01.2025;1,5
4362;374;939;21.01.2025;24.01.2025;0,0
4363;147;102;19.01.2025;26.01.2025;0,0
4364;359;924;27.01.2025;02.02.2025;3,0
4365;327;827;26.01.2025;29.01.2025;0,0
4366;120;60;17.01.2025;21.01.2025;1,5
4367;278;558;28.01.2025;28.01.2025;1,5
4368;363;928;20.01.2025;20.01.2025;1,0
4369;37;429;28.01.2025;30.01.2025;1,5
4370;239;131;20.01.2025;27.01.2025;0,0
4371;56;117;18.01.2025;18.01.2025;3,0
4372;359;924;29.01.2025;31.01.2025;1,0
4373;258;561;16.01.2025;16.01.2025;2,0
4374;121;357;24.01.2025;31.01.2025;0,5
4375;132;389;18.01.2025;20.01.2025;0,5
4376;217;5;19.01.2025;20.01.2025;1,0
4377;379;944;22.01.2025;24.01.2025;2,0
4378;390;955;18.01.2025;18.01.2025;1,0
4379;361;926;19.01.2025;20.01.2025;1,0
4380;207;15;30.01.2025;31.01.2025;2,5
4381;296;387;19.01.2025;25.01.2025;3,0
4382;347;847;28.01.2025;02.02.2025;3,0
4383;23;125;22.01.2025;26.01.2025;0,0
4384;241;91;27.01.2025;31.01.2025;2,0
4385;29;199;24.01.2025;25.01.2025;2,5
4386;160;174;31.01.2025;06.02.2025;1,5
4387;199;268;18.01.2025;21.01.2025;1,5
4388;318;818;24.01.2025;31.01.2025;2,5
4389;403;968;26.01.2025;26.01.2025;0,5
4390;345;845;28.01.2025;03.02.2025;0,0
4391;403;968;29.01.2025;29.01.2025;1,0
4392;342;842;22.01.2025;27.01.2025;0,5
4393;408;973;18.01.2025;22.01.2025;1,5
4394;387;952;23.01.2025;28.01.2025;2,5
4395;315;815;31.01.2025;05.02.2025;2,0
4396;274;329;28.01.2025;02.02.2025;1,0
4397;381;946;22.01.2025;29.01.2025;0,5
4398;327;827;17.01.2025;17.01.2025;0,0
4399;359;924;28.01.2025;28.01.2025;2,5
4400;86;237;19.01.2025;25.01.2025;2,5
4401;366;931;26.01.2025;31.01.2025;1,5
4402;211;649;31.01.2025;05.02.2025;1,5
4403;154;160;31.01.2025;05.02.2025;1,0
4404;191;359;19.01.2025;26.01.2025;1,0
4405;187;35;24.01.2025;26.01.2025;2,5
4406;201;441;27.01.2025;30.01.2025;2,0
4407;387;952;24.01.2025;29.01.2025;1,5
4408;218;182;23.01.2025;27.01.2025;1,0
4409;237;73;15.01.2025;17.01.2025;0,0
4410;348;848;22.01.2025;26.01.2025;2,0
4411;201;441;17.01.2025;19.01.2025;2,0
4412;86;237;19.01.2025;19.01.2025;0,0
4413;136;16;30.01.2025;06.02.2025;2,5
4414;10;93;22.01.2025;26.01.2025;0,0
4415;277;197;24.01.2025;26.01.2025;3,0
4416;35;130;27.01.2025;29.01.2025;3,0
4417;99;37;26.01.2025;28.01.2025;1,0
4418;393;958;27.01.2025;02.02.2025;0,0
4419;88;193;18.01.2025;21.01.2025;1,0
4420;363;928;24.01.2025;29.01.2025;0,0
4421;105;8;16.01.2025;19.01.2025;0,5
4422;346;846;17.01.2025;24.01.2025;2,0
4423;410;975;18.01.2025;23.01.2025;0,0
4424;117;10;25.01.2025;27.01.2025;2,5
4425;132;389;29.01.2025;05.02.2025;2,0
4426;81;21;19.01.2025;20.01.2025;2,0
4427;336;836;31.01.2025;03.02.2025;0,0
4428;299;246;27.01.2025;29.01.2025;0,0
4429;144;314;24.01.2025;28.01.2025;0,0
4430;133;63;18.01.2025;22.01.2025;3,0
4431;201;441;23.01.2025;29.01.2025;2,5
4432;246;61;23.01.2025;29.01.2025;0,5
4433;12;239;19.01.2025;22.01.2025;3,0
4434;258;561;22.01.2025;29.01.2025;2,0
4435;123;121;24.01.2025;27.01.2025;1,5
4436;196;146;28.01.2025;28.01.2025;2,5
4437;170;83;17.01.2025;21.01.2025;0,0
4438;398;963;28.01.2025;01.02.2025;2,5
4439;302;802;30.01.2025;03.02.2025;1,0
4440;397;962;19.01.2025;19.01.2025;2,5
4441;290;59;18.01.2025;25.01.2025;3,0
4442;343;843;15.01.2025;22.01.2025;3,0
4443;332;832;22.01.2025;26.01.2025;0,0
4444;188;216;16.01.2025;17.01.2025;0,5
4445;270;212;20.01.2025;24.01.2025;2,5
4446;185;233;21.01.2025;27.01.2025;0,5
4447;109;29;16.01.2025;19.01.2025;0,5
4448;45;48;28.01.2025;31.01.2025;2,5
4449;118;7;20.01.2025;20.01.2025;0,0
4450;81;21;26.01.2025;31.01.2025;1,0
4451;37;429;28.01.2025;01.02.2025;1,0
4452;203;450;16.01.2025;16.01.2025;2,0
4453;19;234;28.01.2025;30.01.2025;1,0
4454;386;951;17.01.2025;22.01.2025;1,0
4455;279;161;21.01.2025;25.01.2025;0,5
4456;391;956;28.01.2025;04.02.2025;3,0
4457;207;15;16.01.2025;23.01.2025;1,5
4458;197;258;16.01.2025;16.01.2025;2,0
4459;239;131;17.01.2025;20.01.2025;1,5
4460;186;378;15.01.2025;15.01.2025;3,0
4461;305;805;22.01.2025;23.01.2025;3,0
4462;134;344;19.01.2025;21.01.2025;1,5
