BestellungID;PosID;ProduktID;SpezLieferAdrID;Menge;Preis
4139;8494;112;;11;4,0
4140;8495;8;;5;8,0
4140;8496;26;;11;4,0
4140;8497;31;;10;2,0
4141;8498;67;;5;3,5
4141;8499;89;;1;0,8
4141;8500;34;;7;0,75
4142;8501;70;;8;8,0
4143;8502;110;;10;0,5
4144;8503;111;;10;8,0
4144;8504;47;;3;9,0
4145;8505;122;;10;2,0
4145;8506;68;;6;6,0
4145;8507;5;;10;5,0
4146;8508;121;;1;4,0
4147;8509;25;;8;7,0
4148;8510;8;;1;8,0
4149;8511;31;;11;2,0
4149;8512;80;;3;4,0
4150;8513;87;;6;0,5
4151;8514;107;;5;8,0
4151;8515;16;;1;3,0
4151;8516;103;;5;5,0
4152;8517;84;;2;0,75
4152;8518;81;;1;2,0
4152;8519;109;;8;3,0
4153;8520;6;;2;7,0
4154;8521;125;;8;7,0
4154;8522;91;;2;1,2
4154;8523;75;;7;7,0
4155;8524;115;;3;4,5
4155;8525;16;;2;3,0
4156;8526;43;;6;2,3
4157;8527;10;;7;0,5
4158;8528;65;;7;4,5
4159;8529;10;;2;0,5
4159;8530;72;;6;2,0
4159;8531;86;;4;0,5
4160;8532;25;;3;7,0
4160;8533;33;;4;0,8
4160;8534;12;;4;4,0
4161;8535;37;;8;0,5
4162;8536;20;;3;8,0
4162;8537;86;;1;0,5
4163;8538;74;;5;3,0
4163;8539;4;;1;5,0
4163;8540;12;;9;4,0
4164;8541;109;;10;3,0
4164;8542;122;;11;2,0
4165;8543;18;;5;6,0
4165;8544;40;;2;1,0
4165;8545;9;;2;3,0
4166;8546;69;;7;2,0
4167;8547;106;;8;7,0
4167;8548;21;;11;4,0
4168;8549;1;;3;2,0
4169;8550;67;;5;3,5
4169;8551;16;;9;3,0
4170;8552;2;;6;4,0
4170;8553;117;;7;3,5
4170;8554;15;;5;4,5
4171;8555;49;;8;3,8
4171;8556;6;;7;7,0
4171;8557;96;;4;8,0
4172;8558;46;;10;8,0
4172;8559;66;;2;3,0
4173;8560;124;;10;3,0
4174;8561;107;;7;8,0
4174;8562;26;;9;4,0
4174;8563;21;;5;4,0
4175;8564;31;;1;2,0
4175;8565;73;;10;3,0
4176;8566;78;;6;2,0
4176;8567;52;;4;4,0
4176;8568;116;;4;3,0
4177;8569;39;;5;0,8
4178;8570;116;;7;3,0
4178;8571;46;;6;8,0
4178;8572;87;;9;0,5
4179;8573;3;;4;5,0
4179;8574;111;;3;8,0
4179;8575;110;;3;0,5
4180;8576;63;;11;4,5
4181;8577;74;;1;3,0
4182;8578;97;;9;9,0
4182;8579;8;;5;8,0
4182;8580;102;;8;4,0
4183;8581;27;;5;2,0
4183;8582;14;;10;4,5
4184;8583;8;;2;8,0
4184;8584;25;;1;7,0
4185;8585;125;;11;7,0
4186;8586;28;;10;2,0
4186;8587;79;;11;1,5
4186;8588;67;;9;3,5
4187;8589;86;;9;0,5
4188;8590;88;;5;0,5
4188;8591;116;;10;3,0
4188;8592;78;;10;2,0
4189;8593;108;;10;8,0
4189;8594;70;;6;8,0
4190;8595;5;;9;5,0
4190;8596;2;;8;4,0
4191;8597;18;;7;6,0
4191;8598;39;;6;0,8
4191;8599;32;;5;5,0
4192;8600;15;;3;4,5
4192;8601;76;;4;4,0
4192;8602;89;;9;0,8
4193;8603;27;;11;2,0
4194;8604;47;;11;9,0
4194;8605;94;;7;4,0
4194;8606;98;;4;4,5
4195;8607;89;;11;0,8
4195;8608;51;;9;2,0
4195;8609;123;;7;3,0
4196;8610;108;;8;8,0
4196;8611;100;;4;5,6
4197;8612;37;;4;0,5
4197;8613;103;;11;5,0
4198;8614;124;;5;3,0
4198;8615;90;;2;1,0
4198;8616;58;;6;8,0
4199;8617;42;;8;2,4
4200;8618;91;;6;1,2
4201;8619;73;;5;3,0
4201;8620;4;;9;5,0
4201;8621;94;;5;4,0
4202;8622;3;;7;5,0
4202;8623;108;;5;8,0
4202;8624;2;;5;4,0
4203;8625;94;;10;4,0
4203;8626;84;;2;0,75
4203;8627;29;;2;1,5
4204;8628;15;;11;4,5
4205;8629;25;;9;7,0
4205;8630;107;;11;8,0
4205;8631;123;;7;3,0
4206;8632;49;;1;3,8
4207;8633;88;;9;0,5
4207;8634;122;;3;2,0
4208;8635;32;;4;5,0
4208;8636;62;;8;4,0
4208;8637;12;;3;4,0
4209;8638;68;;8;6,0
4210;8639;66;;6;3,0
4210;8640;12;;9;4,0
4210;8641;65;;9;4,5
4211;8642;8;;4;8,0
4211;8643;19;;7;2,0
4211;8644;11;;1;8,0
4212;8645;94;;1;4,0
4212;8646;122;;1;2,0
4213;8647;52;;7;4,0
4213;8648;73;;7;3,0
4214;8649;28;;9;2,0
4214;8650;38;;11;0,5
4214;8651;75;;3;7,0
4215;8652;22;;8;2,0
4215;8653;101;;9;2,0
4215;8654;70;;4;8,0
4216;8655;3;;2;5,0
4217;8656;84;;8;0,75
4217;8657;78;;11;2,0
4218;8658;15;;6;4,5
4219;8659;119;;7;2,0
4219;8660;74;;4;3,0
4219;8661;24;;5;3,0
4220;8662;48;;8;4,5
4221;8663;20;;3;8,0
4221;8664;88;;5;0,5
4222;8665;122;;9;2,0
4222;8666;43;;1;2,3
4222;8667;81;;11;2,0
4223;8668;111;;1;8,0
4224;8669;117;;2;3,5
4224;8670;104;;1;5,0
4225;8671;34;;7;0,75
4225;8672;40;;4;1,0
4225;8673;51;;2;2,0
4226;8674;41;;3;1,2
4226;8675;72;;9;2,0
4227;8676;89;;8;0,8
4227;8677;16;;4;3,0
4228;8678;67;;8;3,5
4228;8679;67;;6;3,5
4228;8680;96;;2;8,0
4229;8681;88;;10;0,5
4229;8682;58;;7;8,0
4229;8683;33;;7;0,8
4230;8684;120;;5;8,0
4230;8685;36;;4;0,5
4231;8686;38;;8;0,5
4231;8687;32;;2;5,0
4231;8688;75;;11;7,0
4232;8689;109;;3;3,0
4232;8690;98;;7;4,5
4233;8691;61;;11;8,0
4234;8692;82;;9;5,0
4235;8693;98;;9;4,5
4236;8694;59;;8;3,0
4236;8695;102;;6;4,0
4236;8696;88;;4;0,5
4237;8697;26;;5;4,0
4237;8698;67;;6;3,5
4238;8699;47;;9;9,0
4238;8700;15;;7;4,5
4238;8701;27;;6;2,0
4239;8702;84;;1;0,75
4239;8703;85;;5;1,0
4240;8704;40;;10;1,0
4240;8705;1;;11;2,0
4241;8706;64;;7;4,5
4242;8707;56;;1;7,0
4242;8708;82;;11;5,0
4242;8709;102;;11;4,0
4243;8710;112;;1;4,0
4244;8711;109;;1;3,0
4245;8712;41;;6;1,2
4245;8713;108;;2;8,0
4245;8714;62;;10;4,0
4246;8715;19;;3;2,0
4247;8716;82;;3;5,0
4248;8717;122;;10;2,0
4249;8718;33;;6;0,8
4250;8719;83;;4;0,8
4251;8720;8;;8;8,0
4252;8721;74;;8;3,0
4252;8722;56;;1;7,0
4252;8723;16;;4;3,0
4253;8724;8;;11;8,0
4253;8725;73;;11;3,0
4253;8726;19;;8;2,0
4254;8727;11;;9;8,0
4254;8728;30;;8;4,0
4254;8729;119;;7;2,0
4255;8730;3;;9;5,0
4256;8731;63;;7;4,5
4256;8732;70;;9;8,0
4257;8733;30;;1;4,0
4257;8734;31;;2;2,0
4257;8735;18;;11;6,0
4258;8736;85;;11;1,0
4259;8737;59;;7;3,0
4260;8738;36;;5;0,5
4260;8739;37;;1;0,5
4261;8740;111;;9;8,0
4262;8741;112;;7;4,0
4262;8742;83;;7;0,8
4263;8743;3;;6;5,0
4264;8744;113;;2;4,5
4265;8745;96;;3;8,0
4266;8746;25;;1;7,0
4266;8747;89;;11;0,8
4266;8748;110;;7;0,5
4267;8749;49;;7;3,8
4267;8750;87;;3;0,5
4268;8751;123;;9;3,0
4269;8752;23;;9;3,0
4270;8753;43;;6;2,3
4270;8754;41;;8;1,2
4270;8755;23;;2;3,0
4271;8756;95;;2;2,0
4272;8757;47;;3;9,0
4273;8758;92;;11;2,4
4274;8759;22;;10;2,0
4275;8760;68;;1;6,0
4276;8761;79;;2;1,5
4276;8762;12;;6;4,0
4277;8763;18;;6;6,0
4277;8764;90;;10;1,0
4277;8765;88;;7;0,5
4278;8766;94;;6;4,0
4278;8767;3;;7;5,0
4278;8768;16;;1;3,0
4279;8769;126;;1;4,0
4279;8770;16;;3;3,0
4279;8771;14;;2;4,5
4280;8772;23;;9;3,0
4280;8773;69;;9;2,0
4281;8774;2;;10;4,0
4282;8775;25;;11;7,0
4282;8776;84;;4;0,75
4283;8777;102;;11;4,0
4284;8778;56;;9;7,0
4284;8779;50;;10;5,6
4285;8780;3;;4;5,0
4285;8781;86;;10;0,5
4286;8782;20;;7;8,0
4286;8783;17;;5;3,5
4287;8784;41;;9;1,2
4287;8785;21;;2;4,0
4288;8786;106;;8;7,0
4288;8787;45;;3;2,0
4288;8788;67;;10;3,5
4289;8789;51;;1;2,0
4289;8790;48;;4;4,5
4290;8791;10;;9;0,5
4290;8792;18;;3;6,0
4291;8793;37;;5;0,5
4291;8794;25;;4;7,0
4291;8795;39;;4;0,8
4292;8796;106;;2;7,0
4292;8797;5;;2;5,0
4292;8798;31;;10;2,0
4293;8799;97;;4;9,0
4294;8800;16;;5;3,0
4294;8801;40;;4;1,0
4294;8802;107;;3;8,0
4295;8803;25;;5;7,0
4295;8804;75;;4;7,0
4296;8805;52;;9;4,0
4297;8806;3;;5;5,0
4297;8807;62;;10;4,0
4297;8808;29;;2;1,5
4298;8809;74;;11;3,0
4298;8810;44;;4;4,0
4299;8811;93;;7;2,3
4299;8812;102;;11;4,0
4300;8813;82;;2;5,0
4301;8814;47;;7;9,0
4301;8815;32;;7;5,0
4302;8816;50;;6;5,6
4303;8817;36;;4;0,5
4303;8818;121;;11;4,0
4303;8819;48;;5;4,5
4304;8820;109;;7;3,0
4305;8821;18;;8;6,0
4305;8822;54;;10;5,0
4306;8823;1;;11;2,0
4306;8824;38;;5;0,5
4307;8825;25;;10;7,0
4307;8826;126;;1;4,0
4308;8827;119;;6;2,0
4309;8828;82;;4;5,0
4309;8829;80;;2;4,0
4310;8830;54;;2;5,0
4311;8831;41;;8;1,2
4311;8832;94;;1;4,0
4312;8833;74;;7;3,0
4312;8834;3;;8;5,0
4313;8835;109;;5;3,0
4313;8836;57;;2;8,0
4314;8837;111;;1;8,0
4314;8838;40;;7;1,0
4314;8839;117;;11;3,5
4315;8840;125;;3;7,0
4315;8841;100;;4;5,6
4315;8842;115;;10;4,5
4316;8843;43;;4;2,3
4316;8844;33;;5;0,8
4316;8845;51;;5;2,0
4317;8846;65;;9;4,5
4317;8847;22;;7;2,0
4317;8848;36;;2;0,5
4318;8849;47;;9;9,0
4318;8850;29;;2;1,5
4319;8851;126;;4;4,0
4319;8852;36;;10;0,5
4320;8853;51;;10;2,0
4320;8854;126;;11;4,0
4320;8855;60;;8;0,5
4321;8856;65;;6;4,5
4321;8857;41;;1;1,2
4321;8858;30;;4;4,0
4322;8859;44;;5;4,0
4322;8860;11;;4;8,0
4322;8861;102;;2;4,0
4323;8862;57;;1;8,0
4323;8863;78;;6;2,0
4324;8864;29;;6;1,5
4325;8865;125;;1;7,0
4325;8866;46;;10;8,0
4325;8867;66;;7;3,0
4326;8868;95;;2;2,0
4326;8869;24;;4;3,0
4326;8870;116;;10;3,0
4327;8871;37;;1;0,5
4327;8872;38;;8;0,5
4327;8873;125;;9;7,0
4328;8874;112;;7;4,0
4328;8875;42;;2;2,4
4329;8876;104;;6;5,0
4329;8877;73;;3;3,0
4329;8878;123;;3;3,0
4330;8879;81;;9;2,0
4331;8880;97;;3;9,0
4331;8881;66;;7;3,0
4332;8882;58;;7;8,0
4332;8883;34;;10;0,75
4332;8884;81;;11;2,0
4333;8885;86;;7;0,5
4334;8886;124;;4;3,0
4334;8887;30;;7;4,0
4334;8888;120;;2;8,0
4335;8889;72;;5;2,0
4335;8890;24;;6;3,0
4336;8891;25;;11;7,0
4337;8892;86;;3;0,5
4337;8893;71;;6;4,0
4338;8894;45;;2;2,0
4339;8895;72;;5;2,0
4340;8896;26;;8;4,0
4341;8897;34;;2;0,75
4341;8898;58;;3;8,0
4341;8899;34;;7;0,75
4342;8900;96;;3;8,0
4342;8901;58;;9;8,0
4343;8902;39;;4;0,8
4344;8903;58;;1;8,0
4344;8904;25;;2;7,0
4345;8905;26;;7;4,0
4346;8906;49;;6;3,8
4346;8907;94;;8;4,0
4347;8908;109;;9;3,0
4348;8909;90;;5;1,0
4349;8910;1;;4;2,0
4349;8911;15;;6;4,5
4350;8912;83;;8;0,8
4350;8913;71;;3;4,0
4351;8914;116;;7;3,0
4351;8915;96;;5;8,0
4352;8916;97;;11;9,0
4353;8917;11;;7;8,0
4353;8918;35;;6;1,0
4354;8919;63;;10;4,5
4354;8920;1;;4;2,0
4354;8921;18;;11;6,0
4355;8922;6;;7;7,0
4356;8923;43;;3;2,3
4356;8924;113;;3;4,5
4356;8925;29;;10;1,5
4357;8926;18;;7;6,0
4357;8927;23;;5;3,0
4358;8928;33;;11;0,8
4358;8929;85;;11;1,0
4359;8930;110;;1;0,5
4359;8931;114;;10;4,5
4360;8932;90;;10;1,0
4360;8933;32;;7;5,0
4360;8934;45;;8;2,0
4361;8935;57;;2;8,0
4361;8936;67;;8;3,5
4361;8937;8;;9;8,0
4362;8938;63;;8;4,5
4362;8939;74;;5;3,0
4362;8940;80;;2;4,0
4363;8941;40;;4;1,0
4364;8942;43;;3;2,3
4365;8943;69;;5;2,0
4365;8944;62;;6;4,0
4365;8945;65;;2;4,5
4366;8946;109;;4;3,0
4367;8947;95;;6;2,0
4367;8948;4;;1;5,0
4368;8949;95;;5;2,0
4368;8950;66;;4;3,0
4369;8951;59;;4;3,0
4369;8952;45;;10;2,0
4370;8953;78;;1;2,0
4370;8954;125;;10;7,0
4371;8955;120;;10;8,0
4372;8956;67;;4;3,5
4372;8957;91;;8;1,2
4372;8958;89;;10;0,8
4373;8959;111;;10;8,0
4374;8960;112;;5;4,0
4374;8961;65;;3;4,5
4375;8962;14;;5;4,5
4375;8963;23;;1;3,0
4376;8964;99;;3;3,8
4376;8965;47;;10;9,0
4377;8966;50;;3;5,6
4377;8967;45;;10;2,0
4377;8968;15;;11;4,5
4378;8969;97;;7;9,0
4378;8970;26;;2;4,0
4379;8971;11;;4;8,0
4379;8972;36;;1;0,5
4379;8973;58;;6;8,0
4380;8974;52;;11;4,0
4380;8975;91;;5;1,2
4381;8976;47;;1;9,0
4381;8977;91;;3;1,2
4381;8978;76;;2;4,0
4382;8979;62;;9;4,0
4382;8980;124;;11;3,0
4382;8981;124;;7;3,0
4383;8982;73;;2;3,0
4383;8983;12;;7;4,0
4384;8984;48;;5;4,5
4384;8985;25;;2;7,0
4385;8986;90;;3;1,0
4385;8987;46;;6;8,0
4385;8988;41;;3;1,2
4386;8989;84;;9;0,75
4386;8990;121;;10;4,0
4386;8991;95;;6;2,0
4387;8992;78;;8;2,0
4387;8993;35;;10;1,0
4387;8994;104;;7;5,0
4388;8995;88;;5;0,5
4389;8996;98;;9;4,5
4389;8997;10;;6;0,5
4390;8998;21;;4;4,0
4391;8999;86;;4;0,5
4392;9000;104;;11;5,0
4392;9001;35;;6;1,0
4392;9002;13;;7;4,5
4393;9003;110;;5;0,5
4394;9004;82;;2;5,0
4395;9005;124;;1;3,0
4395;9006;23;;8;3,0
4395;9007;11;;10;8,0
4396;9008;73;;2;3,0
4396;9009;90;;2;1,0
4396;9010;82;;1;5,0
4397;9011;7;;9;8,0
4397;9012;46;;4;8,0
4397;9013;17;;5;3,5
4398;9014;38;;11;0,5
4398;9015;52;;11;4,0
4398;9016;44;;4;4,0
4399;9017;118;;4;6,0
4400;9018;100;;7;5,6
4400;9019;110;;11;0,5
4400;9020;124;;8;3,0
4401;9021;59;;3;3,0
4401;9022;47;;11;9,0
4402;9023;40;;10;1,0
4402;9024;107;;10;8,0
4403;9025;111;;2;8,0
4404;9026;59;;4;3,0
4404;9027;15;;7;4,5
4405;9028;57;;7;8,0
4405;9029;124;;10;3,0
4406;9030;69;;7;2,0
4406;9031;8;;8;8,0
4407;9032;43;;6;2,3
4407;9033;40;;2;1,0
4408;9034;23;;5;3,0
4408;9035;120;;9;8,0
4409;9036;89;;5;0,8
4409;9037;13;;3;4,5
4409;9038;74;;3;3,0
4410;9039;23;;7;3,0
4410;9040;105;;6;5,0
4411;9041;19;;10;2,0
4411;9042;93;;4;2,3
4412;9043;27;;5;2,0
4412;9044;66;;10;3,0
4413;9045;81;;8;2,0
4414;9046;81;;9;2,0
4414;9047;53;;11;5,0
4415;9048;36;;6;0,5
4415;9049;31;;10;2,0
4416;9050;65;;1;4,5
4416;9051;95;;6;2,0
4416;9052;97;;2;9,0
4417;9053;40;;5;1,0
4417;9054;52;;5;4,0
4418;9055;90;;4;1,0
4419;9056;109;;2;3,0
4419;9057;14;;1;4,5
4420;9058;13;;9;4,5
4421;9059;51;;8;2,0
4422;9060;73;;6;3,0
4422;9061;30;;5;4,0
4422;9062;92;;3;2,4
4423;9063;92;;11;2,4
4424;9064;65;;4;4,5
4424;9065;92;;8;2,4
4425;9066;40;;6;1,0
4425;9067;102;;5;4,0
4425;9068;95;;9;2,0
4426;9069;55;;7;5,0
4427;9070;105;;9;5,0
4427;9071;55;;7;5,0
4428;9072;59;;2;3,0
4428;9073;60;;4;0,5
4428;9074;9;;8;3,0
4429;9075;118;;9;6,0
4429;9076;33;;1;0,8
4430;9077;90;;10;1,0
4430;9078;118;;2;6,0
4431;9079;16;;9;3,0
4431;9080;87;;2;0,5
4431;9081;125;;11;7,0
4432;9082;70;;9;8,0
4432;9083;80;;7;4,0
4432;9084;45;;9;2,0
4433;9085;51;;4;2,0
4433;9086;88;;1;0,5
4434;9087;114;;1;4,5
4435;9088;50;;6;5,6
4435;9089;103;;3;5,0
4435;9090;57;;10;8,0
4436;9091;106;;7;7,0
4436;9092;20;;8;8,0
4436;9093;91;;3;1,2
4437;9094;113;;2;4,5
4437;9095;85;;8;1,0
4438;9096;12;;1;4,0
4439;9097;97;;7;9,0
4439;9098;83;;2;0,8
4440;9099;110;;8;0,5
4440;9100;9;;11;3,0
4441;9101;37;;7;0,5
4442;9102;93;;3;2,3
4442;9103;33;;11;0,8
4442;9104;15;;9;4,5
4443;9105;39;;6;0,8
4443;9106;51;;4;2,0
4443;9107;88;;7;0,5
4444;9108;22;;2;2,0
4445;9109;10;;7;0,5
4445;9110;38;;5;0,5
4446;9111;90;;6;1,0
4447;9112;19;;3;2,0
4447;9113;62;;3;4,0
4448;9114;16;;9;3,0
4448;9115;29;;10;1,5
4448;9116;70;;1;8,0
4449;9117;124;;2;3,0
4449;9118;62;;8;4,0
4450;9119;124;;1;3,0
4450;9120;91;;9;1,2
4450;9121;19;;10;2,0
4451;9122;49;;4;3,8
4451;9123;88;;1;0,5
4451;9124;125;;8;7,0
4452;9125;115;;1;4,5
4453;9126;107;;6;8,0
4454;9127;59;;5;3,0
4454;9128;49;;6;3,8
4454;9129;69;;9;2,0
4455;9130;41;;9;1,2
4455;9131;109;;7;3,0
4456;9132;73;;9;3,0
4456;9133;43;;10;2,3
4457;9134;10;;10;0,5
4457;9135;98;;5;4,5
4457;9136;70;;11;8,0
4458;9137;16;;1;3,0
4458;9138;30;;3;4,0
4459;9139;28;;3;2,0
4459;9140;122;;3;2,0
4459;9141;55;;2;5,0
4460;9142;27;;11;2,0
4460;9143;108;;9;8,0
4460;9144;38;;6;0,5
4461;9145;45;;11;2,0
4461;9146;83;;6;0,8
4461;9147;29;;8;1,5
4462;9148;105;;1;5,0
4462;9149;4;;4;5,0
4462;9150;82;;7;5,0
