BestellungID;PosID;LieferAdrID;LieferDienstID;LieferDatum
4083;8385;555;40;08.02.2025
4084;8386;211;5;07.02.2025
4085;8387;80;25;06.02.2025
4085;8388;80;36;08.02.2025
4086;8389;260;21;28.01.2025
4086;8390;260;37;27.01.2025
4086;8391;260;81;30.01.2025
4087;8392;83;13;30.01.2025
4087;8393;83;6;04.02.2025
4087;8394;83;59;02.02.2025
4088;8395;378;44;21.01.2025
4089;8396;934;20;05.02.2025
4090;8397;937;50;26.01.2025
4090;8398;937;19;28.01.2025
4090;8399;937;12;30.01.2025
4091;8400;263;5;24.01.2025
4092;8401;182;8;30.01.2025
4092;8402;182;42;30.01.2025
4092;8403;182;69;27.01.2025
4093;8404;108;50;31.01.2025
4094;8405;516;43;01.02.2025
4095;8406;970;26;08.02.2025
4095;8407;970;1;08.02.2025
4095;8408;970;48;09.02.2025
4096;8409;419;35;05.02.2025
4096;8410;419;52;03.02.2025
4096;8411;419;75;06.02.2025
4097;8412;212;18;05.02.2025
4097;8413;212;10;01.02.2025
4098;8414;433;63;24.01.2025
4098;8415;433;62;25.01.2025
4099;8416;18;19;24.01.2025
4099;8417;18;18;23.01.2025
4099;8418;18;51;25.01.2025
4100;8419;212;14;04.02.2025
4100;8420;212;1;30.01.2025
4101;8421;294;25;20.01.2025
4102;8422;344;16;24.01.2025
4103;8423;35;75;08.02.2025
4104;8424;212;67;23.01.2025
4104;8425;212;40;24.01.2025
4105;8426;830;63;31.01.2025
4106;8427;29;47;03.02.2025
4107;8428;8;76;27.01.2025
4107;8429;8;43;28.01.2025
4107;8430;8;40;24.01.2025
4108;8431;332;34;05.02.2025
4108;8432;332;31;05.02.2025
4108;8433;332;79;09.02.2025
4109;8434;235;65;19.01.2025
4110;8435;453;38;20.01.2025
4110;8436;453;9;22.01.2025
4110;8437;453;80;19.01.2025
4111;8438;805;61;29.01.2025
4111;8439;805;68;31.01.2025
4111;8440;805;35;30.01.2025
4112;8441;168;77;30.01.2025
4112;8442;168;40;26.01.2025
4112;8443;168;64;26.01.2025
4113;8444;972;67;04.02.2025
4113;8445;972;46;04.02.2025
4114;8446;815;21;31.01.2025
4114;8447;815;77;07.02.2025
4114;8448;815;23;02.02.2025
4115;8449;157;8;25.01.2025
4116;8450;32;64;31.01.2025
4117;8451;3;7;26.01.2025
4118;8452;106;4;23.01.2025
4119;8453;164;13;02.02.2025
4119;8454;164;40;07.02.2025
4119;8455;164;76;05.02.2025
4120;8456;359;46;28.01.2025
4121;8457;77;80;04.02.2025
4122;8458;98;25;25.01.2025
4122;8459;98;42;25.01.2025
4122;8460;98;25;29.01.2025
4123;8461;174;10;31.01.2025
4124;8462;969;28;08.02.2025
4125;8463;78;4;29.01.2025
4125;8464;78;74;27.01.2025
4125;8465;78;26;24.01.2025
4126;8466;958;45;24.01.2025
4126;8467;958;36;22.01.2025
4126;8468;958;44;21.01.2025
4127;8469;90;20;27.01.2025
4128;8470;286;72;05.02.2025
4128;8471;286;82;03.02.2025
4128;8472;286;59;06.02.2025
4129;8473;247;53;23.01.2025
4129;8474;247;27;24.01.2025
4129;8475;247;68;29.01.2025
4130;8476;202;20;07.02.2025
4131;8477;160;24;01.02.2025
4131;8478;160;73;04.02.2025
4131;8479;160;44;05.02.2025
4132;8480;132;19;21.01.2025
4132;8481;132;2;19.01.2025
4133;8482;88;27;19.01.2025
4133;8483;88;75;20.01.2025
4133;8484;88;37;26.01.2025
4134;8485;103;22;01.02.2025
4134;8486;103;69;06.02.2025
4135;8487;838;13;23.01.2025
4135;8488;838;65;21.01.2025
4136;8489;821;53;08.02.2025
4137;8490;247;13;04.02.2025
4137;8491;247;19;07.02.2025
4138;8492;975;50;03.02.2025
4138;8493;975;25;27.01.2025
4139;8494;919;71;28.01.2025
4140;8495;437;58;29.01.2025
4140;8496;437;35;29.01.2025
4140;8497;437;38;01.02.2025
4141;8498;249;2;24.01.2025
4141;8499;249;71;27.01.2025
4141;8500;249;44;30.01.2025
4142;8501;842;53;05.02.2025
4143;8502;920;9;24.01.2025
4144;8503;516;82;29.01.2025
4144;8504;516;19;30.01.2025
4145;8505;818;16;30.01.2025
4145;8506;818;78;28.01.2025
4145;8507;818;23;28.01.2025
4146;8508;131;58;03.02.2025
4147;8509;941;73;29.01.2025
4148;8510;75;79;03.02.2025
4149;8511;820;82;04.02.2025
4149;8512;820;82;08.02.2025
4150;8513;4;79;24.01.2025
4151;8514;934;29;28.01.2025
4151;8515;934;15;02.02.2025
4151;8516;934;14;04.02.2025
4152;8517;262;26;29.01.2025
4152;8518;262;69;03.02.2025
4152;8519;262;11;28.01.2025
4153;8520;126;62;23.01.2025
4154;8521;942;68;02.02.2025
4154;8522;942;70;30.01.2025
4154;8523;942;78;02.02.2025
4155;8524;825;70;29.01.2025
4155;8525;825;79;28.01.2025
4156;8526;17;17;30.01.2025
4157;8527;843;16;05.02.2025
4158;8528;263;59;01.02.2025
4159;8529;939;75;25.01.2025
4159;8530;939;50;30.01.2025
4159;8531;939;48;28.01.2025
4160;8532;921;61;25.01.2025
4160;8533;921;57;23.01.2025
4160;8534;921;29;25.01.2025
4161;8535;820;45;09.02.2025
4162;8536;952;79;30.01.2025
4162;8537;952;20;01.02.2025
4163;8538;218;51;02.02.2025
4163;8539;218;9;26.01.2025
4163;8540;218;51;02.02.2025
4164;8541;936;13;18.01.2025
4164;8542;936;3;18.01.2025
4165;8543;121;14;25.01.2025
4165;8544;121;29;26.01.2025
4165;8545;121;17;26.01.2025
4166;8546;29;34;04.02.2025
4167;8547;52;13;20.01.2025
4167;8548;52;82;20.01.2025
4168;8549;73;33;28.01.2025
4169;8550;966;6;22.01.2025
4169;8551;966;35;18.01.2025
4170;8552;244;2;29.01.2025
4170;8553;244;16;02.02.2025
4170;8554;244;36;02.02.2025
4171;8555;819;20;29.01.2025
4171;8556;819;52;25.01.2025
4171;8557;819;27;30.01.2025
4172;8558;235;9;23.01.2025
4172;8559;235;73;29.01.2025
4173;8560;95;24;24.01.2025
4174;8561;419;75;07.02.2025
4174;8562;419;69;08.02.2025
4174;8563;419;57;07.02.2025
4175;8564;605;80;04.02.2025
4175;8565;605;59;06.02.2025
4176;8566;230;32;27.01.2025
4176;8567;230;58;03.02.2025
4176;8568;230;23;29.01.2025
4177;8569;317;34;25.01.2025
4178;8570;962;82;25.01.2025
4178;8571;962;74;28.01.2025
4178;8572;962;31;29.01.2025
4179;8573;545;62;03.02.2025
4179;8574;545;79;07.02.2025
4179;8575;545;35;03.02.2025
4180;8576;950;16;03.02.2025
4181;8577;314;68;31.01.2025
4182;8578;159;15;12.02.2025
4182;8579;159;6;06.02.2025
4182;8580;159;73;11.02.2025
4183;8581;218;77;01.02.2025
4183;8582;218;35;31.01.2025
4184;8583;48;2;28.01.2025
4184;8584;48;5;28.01.2025
4185;8585;808;46;21.01.2025
4186;8586;279;76;07.02.2025
4186;8587;279;22;08.02.2025
4186;8588;279;12;04.02.2025
4187;8589;809;62;31.01.2025
4188;8590;413;81;27.01.2025
4188;8591;413;18;26.01.2025
4188;8592;413;73;27.01.2025
4189;8593;849;9;29.01.2025
4189;8594;849;62;01.02.2025
4190;8595;58;11;23.01.2025
4190;8596;58;45;29.01.2025
4191;8597;92;5;01.02.2025
4191;8598;92;16;05.02.2025
4191;8599;92;18;05.02.2025
4192;8600;62;34;31.01.2025
4192;8601;62;37;28.01.2025
4192;8602;62;64;25.01.2025
4193;8603;68;32;04.02.2025
4194;8604;846;34;08.02.2025
4194;8605;846;18;08.02.2025
4194;8606;846;76;01.02.2025
4195;8607;836;27;23.01.2025
4195;8608;836;69;27.01.2025
4195;8609;836;55;21.01.2025
4196;8610;292;53;31.01.2025
4196;8611;292;57;27.01.2025
4197;8612;389;19;27.01.2025
4197;8613;389;34;24.01.2025
4198;8614;15;38;31.01.2025
4198;8615;15;75;31.01.2025
4198;8616;15;79;02.02.2025
4199;8617;127;36;01.02.2025
4200;8618;840;80;31.01.2025
4201;8619;940;39;10.02.2025
4201;8620;940;66;06.02.2025
4201;8621;940;23;12.02.2025
4202;8622;835;65;26.01.2025
4202;8623;835;36;02.02.2025
4202;8624;835;61;02.02.2025
4203;8625;336;56;30.01.2025
4203;8626;336;10;29.01.2025
4203;8627;336;27;31.01.2025
4204;8628;809;22;31.01.2025
4205;8629;31;5;30.01.2025
4205;8630;31;3;25.01.2025
4205;8631;31;21;30.01.2025
4206;8632;123;69;23.01.2025
4207;8633;960;63;30.01.2025
4207;8634;960;53;01.02.2025
4208;8635;215;27;31.01.2025
4208;8636;215;46;28.01.2025
4208;8637;215;28;29.01.2025
4209;8638;265;65;31.01.2025
4210;8639;73;56;27.01.2025
4210;8640;73;56;28.01.2025
4210;8641;73;6;29.01.2025
4211;8642;288;3;09.02.2025
4211;8643;288;50;09.02.2025
4211;8644;288;7;09.02.2025
4212;8645;920;22;21.01.2025
4212;8646;920;13;20.01.2025
4213;8647;75;78;20.01.2025
4213;8648;75;16;20.01.2025
4214;8649;828;33;04.02.2025
4214;8650;828;58;07.02.2025
4214;8651;828;34;02.02.2025
4215;8652;59;59;03.02.2025
4215;8653;59;50;30.01.2025
4215;8654;59;45;31.01.2025
4216;8655;95;34;26.01.2025
4217;8656;835;17;27.01.2025
4217;8657;835;33;27.01.2025
4218;8658;508;22;28.01.2025
4219;8659;157;20;23.01.2025
4219;8660;157;82;19.01.2025
4219;8661;157;47;23.01.2025
4220;8662;923;79;01.02.2025
4221;8663;919;54;04.02.2025
4221;8664;919;4;08.02.2025
4222;8665;209;2;26.01.2025
4222;8666;209;75;29.01.2025
4222;8667;209;81;27.01.2025
4223;8668;173;65;29.01.2025
4224;8669;329;13;08.02.2025
4224;8670;329;31;10.02.2025
4225;8671;266;50;07.02.2025
4225;8672;266;12;07.02.2025
4225;8673;266;26;31.01.2025
4226;8674;243;74;01.02.2025
4226;8675;243;39;04.02.2025
4227;8676;330;60;31.01.2025
4227;8677;330;7;28.01.2025
4228;8678;928;74;30.01.2025
4228;8679;928;1;28.01.2025
4228;8680;928;62;28.01.2025
4229;8681;969;44;25.01.2025
4229;8682;969;31;31.01.2025
4229;8683;969;65;26.01.2025
4230;8684;183;65;23.01.2025
4230;8685;183;26;29.01.2025
4231;8686;344;2;10.02.2025
4231;8687;344;57;11.02.2025
4231;8688;344;29;12.02.2025
4232;8689;187;46;10.02.2025
4232;8690;187;64;07.02.2025
4233;8691;419;76;31.01.2025
4234;8692;817;41;22.01.2025
4235;8693;645;26;25.01.2025
4236;8694;389;44;02.02.2025
4236;8695;389;28;31.01.2025
4236;8696;389;8;31.01.2025
4237;8697;946;69;08.02.2025
4237;8698;946;9;04.02.2025
4238;8699;942;40;30.01.2025
4238;8700;942;23;30.01.2025
4238;8701;942;79;25.01.2025
4239;8702;803;4;13.02.2025
4239;8703;803;2;07.02.2025
4240;8704;969;59;03.02.2025
4240;8705;969;2;02.02.2025
4241;8706;171;21;09.02.2025
4242;8707;385;4;27.01.2025
4242;8708;385;31;25.01.2025
4242;8709;385;78;26.01.2025
4243;8710;197;45;25.01.2025
4244;8711;13;38;27.01.2025
4245;8712;123;35;24.01.2025
4245;8713;123;64;27.01.2025
4245;8714;123;51;29.01.2025
4246;8715;507;67;28.01.2025
4247;8716;588;65;04.02.2025
4248;8717;494;13;07.02.2025
4249;8718;39;23;27.01.2025
4250;8719;441;68;24.01.2025
4251;8720;44;74;28.01.2025
4252;8721;400;24;31.01.2025
4252;8722;400;82;06.02.2025
4252;8723;400;81;05.02.2025
4253;8724;849;38;02.02.2025
4253;8725;849;6;28.01.2025
4253;8726;849;11;31.01.2025
4254;8727;211;26;01.02.2025
4254;8728;211;81;02.02.2025
4254;8729;211;80;06.02.2025
4255;8730;83;58;30.01.2025
4256;8731;953;10;28.01.2025
4256;8732;953;27;24.01.2025
4257;8733;808;35;05.02.2025
4257;8734;808;74;01.02.2025
4257;8735;808;45;01.02.2025
4258;8736;162;17;04.02.2025
4259;8737;23;31;31.01.2025
4260;8738;179;48;23.01.2025
4260;8739;179;57;25.01.2025
4261;8740;808;41;01.02.2025
4262;8741;113;71;06.02.2025
4262;8742;113;79;03.02.2025
4263;8743;973;63;03.02.2025
4264;8744;919;36;26.01.2025
4265;8745;230;27;21.01.2025
4266;8746;51;52;30.01.2025
4266;8747;51;33;31.01.2025
4266;8748;51;81;27.01.2025
4267;8749;230;60;05.02.2025
4267;8750;230;26;04.02.2025
4268;8751;93;80;28.01.2025
4269;8752;941;2;28.01.2025
4270;8753;32;50;25.01.2025
4270;8754;32;47;28.01.2025
4270;8755;32;31;25.01.2025
4271;8756;114;12;04.02.2025
4272;8757;94;57;19.01.2025
4273;8758;956;11;01.02.2025
4274;8759;402;6;04.02.2025
4275;8760;4;62;06.02.2025
4276;8761;213;66;18.01.2025
4276;8762;213;62;21.01.2025
4277;8763;467;61;23.01.2025
4277;8764;467;3;28.01.2025
4277;8765;467;42;23.01.2025
4278;8766;359;58;02.02.2025
4278;8767;359;13;03.02.2025
4278;8768;359;4;03.02.2025
4279;8769;54;45;23.01.2025
4279;8770;54;25;30.01.2025
4279;8771;54;57;27.01.2025
4280;8772;64;69;28.01.2025
4280;8773;64;74;26.01.2025
4281;8774;392;45;31.01.2025
4282;8775;230;9;06.02.2025
4282;8776;230;51;08.02.2025
4283;8777;437;43;04.02.2025
4284;8778;38;47;28.01.2025
4284;8779;38;59;28.01.2025
4285;8780;180;71;07.02.2025
4285;8781;180;57;05.02.2025
4286;8782;76;24;28.01.2025
4286;8783;76;27;28.01.2025
4287;8784;180;45;03.02.2025
4287;8785;180;48;03.02.2025
4288;8786;434;41;26.01.2025
4288;8787;434;39;26.01.2025
4288;8788;434;15;27.01.2025
4289;8789;946;22;05.02.2025
4289;8790;946;6;04.02.2025
4290;8791;44;73;25.01.2025
4290;8792;44;59;23.01.2025
4291;8793;26;47;25.01.2025
4291;8794;26;77;22.01.2025
4291;8795;26;23;25.01.2025
4292;8796;953;34;30.01.2025
4292;8797;953;63;02.02.2025
4292;8798;953;74;02.02.2025
4293;8799;844;36;04.02.2025
4294;8800;175;28;21.01.2025
4294;8801;175;80;19.01.2025
4294;8802;175;59;22.01.2025
4295;8803;970;48;23.01.2025
4295;8804;970;12;26.01.2025
4296;8805;956;71;30.01.2025
4297;8806;237;22;06.02.2025
4297;8807;237;73;04.02.2025
4297;8808;237;29;05.02.2025
4298;8809;312;26;19.01.2025
4298;8810;312;63;22.01.2025
4299;8811;825;3;10.02.2025
4299;8812;825;32;07.02.2025
4300;8813;15;52;27.01.2025
4301;8814;103;1;05.02.2025
4301;8815;103;68;04.02.2025
4302;8816;922;47;02.02.2025
4303;8817;967;27;27.01.2025
4303;8818;967;19;21.01.2025
4303;8819;967;46;24.01.2025
4304;8820;59;6;24.01.2025
4305;8821;955;32;20.01.2025
4305;8822;955;56;22.01.2025
4306;8823;445;9;03.02.2025
4306;8824;445;71;02.02.2025
4307;8825;184;14;04.02.2025
4307;8826;184;71;03.02.2025
4308;8827;166;34;18.01.2025
4309;8828;20;47;26.01.2025
4309;8829;20;34;28.01.2025
4310;8830;150;79;08.02.2025
4311;8831;932;20;24.01.2025
4311;8832;932;47;28.01.2025
4312;8833;31;64;03.02.2025
4312;8834;31;6;04.02.2025
4313;8835;639;8;13.02.2025
4313;8836;639;35;14.02.2025
4314;8837;833;64;31.01.2025
4314;8838;833;8;02.02.2025
4314;8839;833;40;01.02.2025
4315;8840;284;48;31.01.2025
4315;8841;284;59;31.01.2025
4315;8842;284;17;04.02.2025
4316;8843;830;24;28.01.2025
4316;8844;830;40;02.02.2025
4316;8845;830;61;04.02.2025
4317;8846;68;59;07.02.2025
4317;8847;68;60;08.02.2025
4317;8848;68;50;10.02.2025
4318;8849;850;76;11.02.2025
4318;8850;850;6;09.02.2025
4319;8851;241;12;06.02.2025
4319;8852;241;57;06.02.2025
4320;8853;209;58;23.01.2025
4320;8854;209;53;28.01.2025
4320;8855;209;43;25.01.2025
4321;8856;116;27;30.01.2025
4321;8857;116;61;01.02.2025
4321;8858;116;80;02.02.2025
4322;8859;943;56;24.01.2025
4322;8860;943;18;25.01.2025
4322;8861;943;26;20.01.2025
4323;8862;935;40;29.01.2025
4323;8863;935;35;29.01.2025
4324;8864;359;47;01.02.2025
4325;8865;10;19;11.02.2025
4325;8866;10;4;06.02.2025
4325;8867;10;74;11.02.2025
4326;8868;831;39;06.02.2025
4326;8869;831;44;07.02.2025
4326;8870;831;52;31.01.2025
4327;8871;71;17;23.01.2025
4327;8872;71;22;28.01.2025
4327;8873;71;75;22.01.2025
4328;8874;972;6;31.01.2025
4328;8875;972;20;31.01.2025
4329;8876;171;57;20.01.2025
4329;8877;171;11;24.01.2025
4329;8878;171;64;21.01.2025
4330;8879;33;64;08.02.2025
4331;8880;44;1;26.01.2025
4331;8881;44;74;31.01.2025
4332;8882;932;81;03.02.2025
4332;8883;932;65;30.01.2025
4332;8884;932;57;03.02.2025
4333;8885;68;54;29.01.2025
4334;8886;964;54;23.01.2025
4334;8887;964;13;22.01.2025
4334;8888;964;47;24.01.2025
4335;8889;109;13;07.02.2025
4335;8890;109;82;03.02.2025
4336;8891;264;33;31.01.2025
4337;8892;811;10;25.01.2025
4337;8893;811;3;28.01.2025
4338;8894;139;31;22.01.2025
4339;8895;962;20;22.01.2025
4340;8896;410;43;30.01.2025
4341;8897;357;10;26.01.2025
4341;8898;357;24;30.01.2025
4341;8899;357;68;29.01.2025
4342;8900;389;25;31.01.2025
4342;8901;389;27;05.02.2025
4343;8902;202;67;24.01.2025
4344;8903;255;20;03.02.2025
4344;8904;255;12;01.02.2025
4345;8905;202;31;25.01.2025
4346;8906;149;72;24.01.2025
4346;8907;149;75;24.01.2025
4347;8908;33;56;27.01.2025
4348;8909;173;72;22.01.2025
4349;8910;265;67;31.01.2025
4349;8911;265;70;06.02.2025
4350;8912;85;75;01.02.2025
4350;8913;85;8;01.02.2025
4351;8914;36;6;22.01.2025
4351;8915;36;74;27.01.2025
4352;8916;832;21;28.01.2025
4353;8917;355;44;25.01.2025
4353;8918;355;56;27.01.2025
4354;8919;57;22;31.01.2025
4354;8920;57;74;04.02.2025
4354;8921;57;51;30.01.2025
4355;8922;43;28;06.02.2025
4356;8923;48;6;28.01.2025
4356;8924;48;44;01.02.2025
4356;8925;48;77;02.02.2025
4357;8926;265;10;11.02.2025
4357;8927;265;58;09.02.2025
4358;8928;141;51;25.01.2025
4358;8929;141;4;24.01.2025
4359;8930;287;54;19.01.2025
4359;8931;287;73;25.01.2025
4360;8932;923;45;26.01.2025
4360;8933;923;5;28.01.2025
4360;8934;923;12;28.01.2025
4361;8935;159;80;01.02.2025
4361;8936;159;10;31.01.2025
4361;8937;159;39;03.02.2025
4362;8938;939;25;29.01.2025
4362;8939;939;80;24.01.2025
4362;8940;939;24;29.01.2025
4363;8941;102;31;02.02.2025
4364;8942;924;25;04.02.2025
4365;8943;827;74;03.02.2025
4365;8944;827;50;01.02.2025
4365;8945;827;53;31.01.2025
4366;8946;60;44;22.01.2025
4367;8947;558;48;29.01.2025
4367;8948;558;17;01.02.2025
4368;8949;928;74;23.01.2025
4368;8950;928;20;23.01.2025
4369;8951;429;43;05.02.2025
4369;8952;429;57;04.02.2025
4370;8953;131;50;29.01.2025
4370;8954;131;40;02.02.2025
4371;8955;117;23;25.01.2025
4372;8956;924;20;07.02.2025
4372;8957;924;80;06.02.2025
4372;8958;924;56;31.01.2025
4373;8959;561;73;16.01.2025
4374;8960;357;15;04.02.2025
4374;8961;357;39;31.01.2025
4375;8962;389;61;26.01.2025
4375;8963;389;63;25.01.2025
4376;8964;5;5;27.01.2025
4376;8965;5;21;21.01.2025
4377;8966;944;65;27.01.2025
4377;8967;944;14;27.01.2025
4377;8968;944;20;26.01.2025
4378;8969;955;10;23.01.2025
4378;8970;955;69;23.01.2025
4379;8971;926;55;24.01.2025
4379;8972;926;45;23.01.2025
4379;8973;926;9;26.01.2025
4380;8974;15;26;03.02.2025
4380;8975;15;5;03.02.2025
4381;8976;387;31;01.02.2025
4381;8977;387;68;30.01.2025
4381;8978;387;75;31.01.2025
4382;8979;847;35;09.02.2025
4382;8980;847;26;08.02.2025
4382;8981;847;41;02.02.2025
4383;8982;125;51;28.01.2025
4383;8983;125;52;27.01.2025
4384;8984;91;64;01.02.2025
4384;8985;91;21;31.01.2025
4385;8986;199;6;29.01.2025
4385;8987;199;9;27.01.2025
4385;8988;199;38;26.01.2025
4386;8989;174;68;13.02.2025
4386;8990;174;12;13.02.2025
4386;8991;174;40;10.02.2025
4387;8992;268;48;22.01.2025
4387;8993;268;80;28.01.2025
4387;8994;268;81;21.01.2025
4388;8995;818;45;01.02.2025
4389;8996;968;7;30.01.2025
4389;8997;968;53;28.01.2025
4390;8998;845;42;04.02.2025
4391;8999;968;61;03.02.2025
4392;9000;842;40;01.02.2025
4392;9001;842;33;03.02.2025
4392;9002;842;77;31.01.2025
4393;9003;973;54;29.01.2025
4394;9004;952;12;01.02.2025
4395;9005;815;52;05.02.2025
4395;9006;815;44;10.02.2025
4395;9007;815;20;07.02.2025
4396;9008;329;75;07.02.2025
4396;9009;329;44;07.02.2025
4396;9010;329;11;05.02.2025
4397;9011;946;54;05.02.2025
4397;9012;946;40;31.01.2025
4397;9013;946;33;29.01.2025
4398;9014;827;4;21.01.2025
4398;9015;827;3;24.01.2025
4398;9016;827;62;21.01.2025
4399;9017;924;52;28.01.2025
4400;9018;237;82;29.01.2025
4400;9019;237;34;30.01.2025
4400;9020;237;54;28.01.2025
4401;9021;931;80;03.02.2025
4401;9022;931;28;06.02.2025
4402;9023;649;61;08.02.2025
4402;9024;649;43;05.02.2025
4403;9025;160;54;12.02.2025
4404;9026;359;57;31.01.2025
4404;9027;359;11;29.01.2025
4405;9028;35;14;30.01.2025
4405;9029;35;77;01.02.2025
4406;9030;441;24;06.02.2025
4406;9031;441;42;05.02.2025
4407;9032;952;10;31.01.2025
4407;9033;952;9;30.01.2025
4408;9034;182;73;28.01.2025
4408;9035;182;31;03.02.2025
4409;9036;73;76;22.01.2025
4409;9037;73;80;21.01.2025
4409;9038;73;26;21.01.2025
4410;9039;848;23;26.01.2025
4410;9040;848;65;02.02.2025
4411;9041;441;39;19.01.2025
4411;9042;441;10;23.01.2025
4412;9043;237;75;19.01.2025
4412;9044;237;37;20.01.2025
4413;9045;16;32;12.02.2025
4414;9046;93;51;02.02.2025
4414;9047;93;69;30.01.2025
4415;9048;197;27;31.01.2025
4415;9049;197;55;26.01.2025
4416;9050;130;81;03.02.2025
4416;9051;130;56;02.02.2025
4416;9052;130;62;05.02.2025
4417;9053;37;79;04.02.2025
4417;9054;37;28;29.01.2025
4418;9055;958;65;06.02.2025
4419;9056;193;41;23.01.2025
4419;9057;193;40;26.01.2025
4420;9058;928;70;01.02.2025
4421;9059;8;33;20.01.2025
4422;9060;846;26;27.01.2025
4422;9061;846;28;31.01.2025
4422;9062;846;58;30.01.2025
4423;9063;975;57;26.01.2025
4424;9064;10;15;30.01.2025
4424;9065;10;22;29.01.2025
4425;9066;389;35;06.02.2025
4425;9067;389;64;09.02.2025
4425;9068;389;63;10.02.2025
4426;9069;21;20;27.01.2025
4427;9070;836;14;05.02.2025
4427;9071;836;35;09.02.2025
4428;9072;246;6;02.02.2025
4428;9073;246;33;29.01.2025
4428;9074;246;58;02.02.2025
4429;9075;314;51;03.02.2025
4429;9076;314;45;03.02.2025
4430;9077;63;76;27.01.2025
4430;9078;63;5;25.01.2025
4431;9079;441;37;31.01.2025
4431;9080;441;21;29.01.2025
4431;9081;441;26;30.01.2025
4432;9082;61;82;30.01.2025
4432;9083;61;64;31.01.2025
4432;9084;61;22;29.01.2025
4433;9085;239;75;24.01.2025
4433;9086;239;19;29.01.2025
4434;9087;561;33;05.02.2025
4435;9088;121;66;28.01.2025
4435;9089;121;70;28.01.2025
4435;9090;121;15;01.02.2025
4436;9091;146;31;03.02.2025
4436;9092;146;24;31.01.2025
4436;9093;146;51;02.02.2025
4437;9094;83;7;21.01.2025
4437;9095;83;27;26.01.2025
4438;9096;963;47;04.02.2025
4439;9097;802;31;05.02.2025
4439;9098;802;35;09.02.2025
4440;9099;962;28;24.01.2025
4440;9100;962;35;25.01.2025
4441;9101;59;18;28.01.2025
4442;9102;843;32;22.01.2025
4442;9103;843;19;23.01.2025
4442;9104;843;61;27.01.2025
4443;9105;832;20;29.01.2025
4443;9106;832;41;26.01.2025
4443;9107;832;76;30.01.2025
4444;9108;216;58;22.01.2025
4445;9109;212;47;29.01.2025
4445;9110;212;67;30.01.2025
4446;9111;233;53;31.01.2025
4447;9112;29;63;22.01.2025
4447;9113;29;15;25.01.2025
4448;9114;48;59;07.02.2025
4448;9115;48;31;02.02.2025
4448;9116;48;77;02.02.2025
4449;9117;7;11;21.01.2025
4449;9118;7;78;23.01.2025
4450;9119;21;2;06.02.2025
4450;9120;21;9;04.02.2025
4450;9121;21;40;31.01.2025
4451;9122;429;72;01.02.2025
4451;9123;429;40;02.02.2025
4451;9124;429;40;01.02.2025
4452;9125;450;81;20.01.2025
4453;9126;234;27;04.02.2025
4454;9127;951;77;26.01.2025
4454;9128;951;53;26.01.2025
4454;9129;951;3;24.01.2025
4455;9130;161;20;01.02.2025
4455;9131;161;70;27.01.2025
4456;9132;956;13;09.02.2025
4456;9133;956;71;04.02.2025
4457;9134;15;10;25.01.2025
4457;9135;15;22;26.01.2025
4457;9136;15;19;29.01.2025
4458;9137;258;71;19.01.2025
4458;9138;258;39;23.01.2025
4459;9139;131;41;23.01.2025
4459;9140;131;63;25.01.2025
4459;9141;131;40;23.01.2025
4460;9142;378;11;21.01.2025
4460;9143;378;23;17.01.2025
4460;9144;378;47;18.01.2025
4461;9145;805;75;27.01.2025
4461;9146;805;21;27.01.2025
4461;9147;805;1;29.01.2025
4462;9148;344;32;26.01.2025
4462;9149;344;11;23.01.2025
4462;9150;344;11;24.01.2025
