BestellungID;PosID;LieferAdrID;LieferDienstID;LieferDatum
2105;4447;126;1;04.01.2025
2105;4448;126;43;05.01.2025
2106;4449;237;33;07.01.2025
2107;4450;307;20;29.12.2024
2108;4451;22;42;09.01.2025
2109;4452;23;51;01.01.2025
2110;4453;210;48;30.12.2024
2110;4454;210;11;01.01.2025
2110;4455;210;79;31.12.2024
2111;4456;113;68;25.12.2024
2111;4457;113;38;27.12.2024
2111;4458;113;33;25.12.2024
2112;4459;385;68;29.12.2024
2112;4460;385;54;04.01.2025
2113;4461;555;42;02.01.2025
2114;4462;58;65;05.01.2025
2115;4463;433;29;27.12.2024
2116;4464;6;36;07.01.2025
2116;4465;6;10;05.01.2025
2116;4466;6;65;31.12.2024
2117;4467;77;50;25.12.2024
2117;4468;77;73;29.12.2024
2118;4469;94;76;28.12.2024
2118;4470;94;5;26.12.2024
2118;4471;94;50;24.12.2024
2119;4472;378;25;29.12.2024
2120;4473;15;40;01.01.2025
2121;4474;60;34;26.12.2024
2121;4475;60;18;31.12.2024
2121;4476;60;63;30.12.2024
2122;4477;246;73;02.01.2025
2122;4478;246;14;01.01.2025
2122;4479;246;54;08.01.2025
2123;4480;330;1;06.01.2025
2124;4481;462;30;04.01.2025
2125;4482;98;74;26.12.2024
2126;4483;6;23;29.12.2024
2126;4484;6;16;02.01.2025
2127;4485;37;20;26.12.2024
2128;4486;361;76;10.01.2025
2128;4487;361;29;09.01.2025
2129;4488;253;10;23.12.2024
2129;4489;253;40;25.12.2024
2129;4490;253;71;21.12.2024
2130;4491;123;53;28.12.2024
2130;4492;123;6;03.01.2025
2130;4493;123;55;01.01.2025
2131;4494;52;26;24.12.2024
2131;4495;52;2;22.12.2024
2132;4496;146;53;23.12.2024
2132;4497;146;61;18.12.2024
2133;4498;86;38;01.01.2025
2133;4499;86;46;01.01.2025
2134;4500;328;66;18.12.2024
2134;4501;328;63;23.12.2024
2134;4502;328;67;24.12.2024
2135;4503;132;20;28.12.2024
2135;4504;132;15;25.12.2024
2135;4505;132;71;29.12.2024
2136;4506;467;75;25.12.2024
2137;4507;157;38;30.01.2025
2137;4508;157;70;01.02.2024
2138;4509;15;54;28.12.2024
2138;4510;15;31;28.12.2024
2138;4511;15;17;28.12.2024
2139;4512;445;17;07.01.2025
2139;4513;445;26;04.01.2025
2139;4514;445;5;08.01.2025
2140;4515;355;60;29.12.2024
2140;4516;355;79;23.12.2024
2141;4517;23;56;25.12.2024
2141;4518;23;2;22.12.2024
2142;4519;147;11;01.01.2025
2143;4520;310;13;09.01.2025
2143;4521;310;43;04.01.2025
2144;4522;159;25;22.12.2024
2145;4523;96;13;28.12.2024
2146;4524;24;43;05.01.2025
2147;4525;235;40;21.12.2024
2147;4526;235;10;21.12.2024
2148;4527;317;10;31.12.2024
2149;4528;91;34;23.12.2024
2150;4529;92;5;24.12.2024
2150;4530;92;9;28.12.2024
2151;4531;257;21;02.01.2025
2152;4532;342;65;30.12.2024
2153;4533;279;28;11.01.2025
2153;4534;279;50;07.01.2025
2153;4535;279;36;05.01.2025
2154;4536;225;79;06.01.2025
2154;4537;225;5;04.01.2025
2154;4538;225;38;06.01.2025
2155;4539;35;76;30.12.2024
2155;4540;35;31;29.12.2024
2155;4541;35;5;01.01.2025
2156;4542;262;11;06.01.2025
2157;4543;292;34;29.12.2024
2157;4544;292;32;26.12.2024
2158;4545;234;36;05.01.2025
2159;4546;31;23;01.01.2025
2160;4547;242;17;27.12.2024
2161;4548;41;69;01.01.2025
2161;4549;41;23;30.12.2024
2162;4550;260;19;05.01.2025
2163;4551;29;19;25.12.2024
2163;4552;29;5;21.12.2024
2164;4553;284;23;24.12.2024
2164;4554;284;50;18.12.2024
2165;4555;53;59;05.01.2025
2165;4556;53;55;06.01.2025
2165;4557;53;30;05.01.2025
2166;4558;57;72;01.01.2025
2167;4559;230;39;01.01.2025
2167;4560;230;71;30.12.2024
2167;4561;230;23;29.12.2024
2168;4562;494;73;31.12.2024
2168;4563;494;43;02.01.2025
2168;4564;494;13;01.01.2025
2169;4565;218;75;02.01.2025
2170;4566;19;29;28.12.2024
2171;4567;14;55;22.12.2024
2171;4568;14;49;21.12.2024
2172;4569;13;19;26.12.2024
2173;4570;91;20;24.12.2024
2173;4571;91;66;24.12.2024
2174;4572;385;68;06.01.2025
2174;4573;385;15;02.01.2025
2175;4574;116;74;02.01.2025
2175;4575;116;78;02.01.2025
2175;4576;116;37;03.01.2025
2176;4577;152;76;09.01.2025
2177;4578;344;44;19.12.2024
2178;4579;99;69;16.12.2024
2178;4580;99;66;19.12.2024
2179;4581;357;17;29.12.2024
2180;4582;329;74;05.01.2025
2180;4583;329;17;07.01.2025
2181;4584;99;13;29.12.2024
2182;4585;43;16;07.01.2025
2183;4586;387;42;26.12.2024
2184;4587;7;6;30.12.2024
2184;4588;7;46;29.12.2024
2185;4589;262;43;21.12.2024
2185;4590;262;20;23.12.2024
2185;4591;262;13;28.12.2024
2186;4592;53;56;01.01.2025
2186;4593;53;60;03.01.2025
2186;4594;53;20;02.01.2025
2187;4595;128;47;29.12.2024
2187;4596;128;30;29.12.2024
2188;4597;141;75;27.12.2024
2188;4598;141;63;01.01.2025
2188;4599;141;57;30.12.2024
2189;4600;83;73;25.12.2024
2189;4601;83;26;23.12.2024
2189;4602;83;24;28.12.2024
2190;4603;204;33;28.12.2024
2190;4604;204;49;29.12.2024
2190;4605;204;66;30.12.2024
2191;4606;53;35;04.01.2025
2192;4607;78;53;21.12.2024
2193;4608;139;54;01.01.2025
2193;4609;139;19;01.01.2025
2194;4610;101;15;29.12.2024
2195;4611;417;12;30.12.2024
2195;4612;417;30;30.12.2024
2196;4613;5;31;28.12.2024
2196;4614;5;14;31.12.2024
2196;4615;5;4;24.12.2024
2197;4616;182;21;03.01.2025
2197;4617;182;25;02.01.2025
2197;4618;182;8;31.12.2024
2198;4619;466;54;29.12.2024
2198;4620;466;32;27.12.2024
2198;4621;466;38;27.12.2024
2199;4622;126;63;27.12.2024
2200;4623;296;52;28.12.2024
2200;4624;296;12;25.12.2024
2201;4625;574;43;11.01.2025
2202;4626;257;51;31.12.2024
2202;4627;257;41;28.12.2024
2203;4628;145;75;30.12.2024
2203;4629;145;54;25.12.2024
2204;4630;127;67;22.12.2024
2204;4631;127;50;24.12.2024
2204;4632;127;62;18.12.2024
2205;4633;241;80;29.12.2024
2205;4634;241;19;02.01.2025
2205;4635;241;20;31.12.2024
2206;4636;42;7;29.12.2024
2206;4637;42;80;26.12.2024
2207;4638;85;46;31.12.2024
2208;4639;260;70;06.01.2025
2208;4640;260;68;07.01.2025
2209;4641;68;53;04.01.2025
2209;4642;68;28;01.01.2025
2210;4643;106;12;29.12.2024
2210;4644;106;18;28.12.2024
2211;4645;86;39;23.12.2024
2211;4646;86;51;24.12.2024
2211;4647;86;17;22.12.2024
2212;4648;73;6;05.01.2025
2213;4649;93;33;06.01.2025
2213;4650;93;13;30.12.2024
2214;4651;230;39;25.12.2024
2214;4652;230;41;24.12.2024
2215;4653;466;3;18.12.2024
2215;4654;466;57;18.12.2024
2215;4655;466;21;21.12.2024
2216;4656;339;49;29.12.2024
2217;4657;296;49;30.12.2024
2218;4658;126;46;26.12.2024
2218;4659;126;48;30.12.2024
2219;4660;584;62;04.01.2025
2219;4661;584;47;02.01.2025
2220;4662;605;45;05.01.2025
2220;4663;605;72;02.01.2025
2220;4664;605;53;03.01.2025
2221;4665;153;11;05.01.2025
2221;4666;153;41;04.01.2025
2222;4667;130;79;27.12.2024
2222;4668;130;53;22.12.2024
2222;4669;130;12;25.12.2024
2223;4670;275;44;21.12.2024
2223;4671;275;47;24.12.2024
2223;4672;275;50;17.12.2024
2224;4673;66;1;22.12.2024
2224;4674;66;1;23.12.2024
2225;4675;255;26;03.01.2025
2225;4676;255;3;29.12.2024
2225;4677;255;5;01.01.2025
2226;4678;83;5;25.12.2024
2226;4679;83;53;23.12.2024
2227;4680;645;58;30.12.2024
2227;4681;645;66;24.12.2024
2227;4682;645;43;26.12.2024
2228;4683;29;40;29.12.2024
2228;4684;29;23;31.12.2024
2228;4685;29;69;28.12.2024
2229;4686;90;6;13.01.2025
2230;4687;494;32;28.12.2024
2230;4688;494;35;28.12.2024
2230;4689;494;57;29.12.2024
2231;4690;287;26;05.01.2025
2232;4691;182;21;28.12.2024
2232;4692;182;73;30.12.2024
2232;4693;182;5;27.12.2024
2233;4694;426;42;04.01.2025
2233;4695;426;73;04.01.2025
2234;4696;317;39;05.01.2025
2234;4697;317;61;04.01.2025
2235;4698;494;1;06.01.2025
2236;4699;19;27;01.01.2025
2236;4700;19;65;01.01.2025
2236;4701;19;7;02.01.2025
2237;4702;201;80;24.12.2024
2238;4703;239;19;07.01.2025
2238;4704;239;12;02.01.2025
2239;4705;118;55;28.12.2024
2239;4706;118;39;01.01.2025
2240;4707;218;52;16.12.2024
2240;4708;218;64;19.12.2024
2240;4709;218;12;23.12.2024
2241;4710;357;25;29.12.2024
2241;4711;357;55;29.12.2024
2241;4712;357;7;02.01.2025
2242;4713;3;35;01.01.2025
2242;4714;3;49;28.12.2024
2242;4715;3;48;30.12.2024
2243;4716;70;45;12.01.2025
2243;4717;70;40;07.01.2025
2243;4718;70;29;06.01.2025
2244;4719;553;53;10.01.2025
2245;4720;367;13;02.01.2025
2246;4721;150;33;01.01.2025
2246;4722;150;6;01.01.2025
2246;4723;150;37;04.01.2025
2247;4724;288;71;24.12.2024
2247;4725;288;43;24.12.2024
2248;4726;342;40;28.12.2024
2248;4727;342;36;29.12.2024
2249;4728;175;51;19.12.2024
2249;4729;175;63;24.12.2024
2250;4730;12;56;03.01.2025
2250;4731;12;72;04.01.2025
2251;4732;128;54;08.01.2025
2251;4733;128;70;05.01.2025
2251;4734;128;31;07.01.2025
2252;4735;57;17;29.12.2024
2253;4736;336;23;26.12.2024
2253;4737;336;39;23.12.2024
2253;4738;336;57;21.12.2024
2254;4739;98;10;31.12.2024
2254;4740;98;62;07.01.2025
2255;4741;392;21;01.01.2025
2255;4742;392;42;05.01.2025
2256;4743;104;58;31.12.2024
2256;4744;104;4;02.01.2025
2256;4745;104;6;27.12.2024
2257;4746;203;6;30.12.2024
2257;4747;203;77;26.12.2024
2258;4748;307;46;25.12.2024
2258;4749;307;19;25.12.2024
2258;4750;307;9;22.12.2024
2259;4751;149;58;03.01.2025
2260;4752;13;9;27.12.2024
2260;4753;13;9;25.12.2024
2261;4754;426;59;09.01.2025
2262;4755;81;79;04.01.2025
2262;4756;81;5;05.01.2025
2262;4757;81;1;30.12.2024
2263;4758;147;36;12.01.2025
2264;4759;522;5;03.01.2025
2265;4760;119;75;05.01.2025
2265;4761;119;49;06.01.2025
2266;4762;210;59;18.12.2024
2266;4763;210;21;20.12.2024
2266;4764;210;78;21.12.2024
2267;4765;185;74;01.01.2025
2267;4766;185;15;31.12.2024
2268;4767;336;9;25.12.2024
2268;4768;336;21;30.12.2024
2268;4769;336;23;28.12.2024
2269;4770;75;60;17.12.2024
2270;4771;330;13;28.12.2024
2271;4772;20;44;29.12.2024
2272;4773;429;44;24.12.2024
2273;4774;107;59;26.12.2024
2274;4775;507;74;29.12.2024
2274;4776;507;18;26.12.2024
2275;4777;201;62;30.12.2024
2275;4778;201;3;29.12.2024
2276;4779;558;52;01.01.2025
2277;4780;130;71;10.01.2025
2277;4781;130;48;08.01.2025
2278;4782;507;7;06.01.2025
2278;4783;507;75;05.01.2025
2278;4784;507;53;04.01.2025
2279;4785;149;60;30.12.2024
2279;4786;149;1;29.12.2024
2279;4787;149;49;30.12.2024
2280;4788;243;80;01.01.2025
2280;4789;243;44;26.12.2024
2280;4790;243;49;29.12.2024
2281;4791;128;19;22.12.2024
2282;4792;413;37;03.01.2025
2282;4793;413;2;05.01.2025
2283;4794;49;67;03.01.2025
2284;4795;16;33;08.01.2025
2285;4796;147;63;03.01.2025
2285;4797;147;48;07.01.2025
2286;4798;453;60;10.01.2025
2286;4799;453;39;04.01.2025
2286;4800;453;76;10.01.2025
2287;4801;146;63;08.01.2025
2287;4802;146;48;06.01.2025
2287;4803;146;64;08.01.2025
2288;4804;130;76;04.01.2025
2288;4805;130;46;31.12.2024
2288;4806;130;47;02.01.2025
2289;4807;23;65;22.12.2024
2289;4808;23;42;23.12.2024
2290;4809;174;28;09.01.2025
2290;4810;174;21;10.01.2025
2291;4811;104;54;08.01.2025
2291;4812;104;14;03.01.2025
2291;4813;104;18;06.01.2025
2292;4814;3;54;25.12.2024
2292;4815;3;4;19.12.2024
2292;4816;3;56;19.12.2024
2293;4817;174;61;08.01.2025
2293;4818;174;65;08.01.2025
2293;4819;174;68;03.01.2025
2294;4820;103;58;02.01.2025
2295;4821;49;51;21.12.2024
2295;4822;49;24;25.12.2024
2296;4823;328;34;25.12.2024
2296;4824;328;38;22.12.2024
2297;4825;225;34;07.01.2025
2297;4826;225;52;07.01.2025
2298;4827;218;40;25.12.2024
2298;4828;218;37;28.12.2024
2299;4829;429;27;30.12.2024
2300;4830;437;37;29.12.2024
2300;4831;437;65;31.12.2024
2301;4832;125;57;17.12.2024
2302;4833;141;23;01.01.2025
2303;4834;45;48;25.12.2024
2303;4835;45;68;21.12.2024
2304;4836;54;8;28.12.2024
2304;4837;54;40;27.12.2024
2304;4838;54;14;28.12.2024
2305;4839;649;5;10.01.2025
2305;4840;649;16;11.01.2025
2305;4841;649;53;12.01.2025
2306;4842;26;66;20.12.2024
2306;4843;26;20;21.12.2024
2307;4844;4;38;30.12.2024
2307;4845;4;63;30.12.2024
2308;4846;588;38;02.01.2025
2308;4847;588;58;02.01.2025
2309;4848;217;11;01.01.2025
2310;4849;58;57;26.12.2024
2310;4850;58;33;29.12.2024
2310;4851;58;71;28.12.2024
2311;4852;433;7;31.12.2024
2311;4853;433;49;04.01.2025
2311;4854;433;59;07.01.2025
2312;4855;34;42;04.01.2025
2312;4856;34;51;04.01.2025
2312;4857;34;42;29.12.2024
2313;4858;96;69;21.12.2024
2313;4859;96;30;27.12.2024
2313;4860;96;14;20.12.2024
2314;4861;366;80;26.12.2024
2314;4862;366;37;01.01.2025
2315;4863;61;70;05.01.2025
2315;4864;61;70;08.01.2025
2315;4865;61;67;05.01.2025
2316;4866;191;22;04.01.2025
2316;4867;191;40;03.01.2025
2317;4868;254;80;09.01.2025
2318;4869;171;50;25.12.2024
2318;4870;171;79;29.12.2024
2319;4871;344;59;05.01.2025
2319;4872;344;6;02.01.2025
2320;4873;202;59;26.12.2024
2320;4874;202;9;31.12.2024
2321;4875;93;5;06.01.2025
2321;4876;93;77;31.12.2024
2322;4877;56;68;02.01.2025
2322;4878;56;53;31.12.2024
2322;4879;56;11;02.01.2025
2323;4880;48;58;26.12.2024
2323;4881;48;15;22.12.2024
2323;4882;48;34;29.12.2024
2324;4883;310;52;31.12.2024
2325;4884;102;52;24.12.2024
2325;4885;102;67;24.12.2024
2326;4886;588;9;18.12.2024
2327;4887;65;55;31.12.2024
2327;4888;65;24;31.12.2024
2328;4889;64;47;01.01.2025
2328;4890;64;45;06.01.2025
2328;4891;64;42;31.12.2024
2329;4892;128;22;04.01.2025
2329;4893;128;32;04.01.2025
2329;4894;128;36;06.01.2025
2330;4895;98;63;28.12.2024
2330;4896;98;28;03.01.2025
2330;4897;98;65;01.01.2025
2331;4898;56;59;01.01.2025
2331;4899;56;31;28.12.2024
2331;4900;56;38;02.01.2025
2332;4901;402;19;30.12.2024
2332;4902;402;78;31.12.2024
2333;4903;2;53;26.12.2024
2333;4904;2;2;31.12.2024
2334;4905;34;3;02.01.2025
2335;4906;410;32;19.12.2024
2335;4907;410;33;26.12.2024
2335;4908;410;7;21.12.2024
2336;4909;75;20;22.12.2024
2336;4910;75;76;28.12.2024
2336;4911;75;10;22.12.2024
2337;4912;389;40;02.01.2025
2337;4913;389;53;01.01.2025
2338;4914;76;79;27.12.2024
2338;4915;76;30;28.12.2024
2339;4916;147;29;25.12.2024
2339;4917;147;50;24.12.2024
2339;4918;147;66;24.12.2024
2340;4919;125;14;28.12.2024
2340;4920;125;45;25.12.2024
2341;4921;400;26;31.12.2024
2342;4922;85;80;01.01.2025
2342;4923;85;35;28.12.2024
2342;4924;85;3;30.12.2024
2343;4925;16;28;29.12.2024
2343;4926;16;45;28.12.2024
2343;4927;16;67;26.12.2024
2344;4928;170;20;28.12.2024
2344;4929;170;43;25.12.2024
2345;4930;392;34;28.12.2024
2346;4931;149;21;30.12.2024
2347;4932;203;56;26.12.2024
2347;4933;203;58;27.12.2024
2348;4934;101;58;30.12.2024
2348;4935;101;55;02.01.2025
2349;4936;584;19;22.12.2024
2349;4937;584;20;26.12.2024
2350;4938;196;18;02.01.2025
2350;4939;196;74;27.12.2024
2351;4940;4;11;01.01.2025
2352;4941;262;54;25.12.2024
2352;4942;262;70;21.12.2024
2352;4943;262;80;20.12.2024
2353;4944;12;25;03.01.2025
2354;4945;32;29;28.12.2024
2355;4946;584;28;24.12.2024
2355;4947;584;11;20.12.2024
2356;4948;164;40;23.12.2024
2356;4949;164;57;18.12.2024
2357;4950;243;47;17.12.2024
2357;4951;243;52;21.12.2024
2357;4952;243;64;20.12.2024
2358;4953;319;39;27.12.2024
2358;4954;319;16;24.12.2024
2359;4955;106;46;24.12.2024
2359;4956;106;4;27.12.2024
2360;4957;85;8;28.12.2024
2360;4958;85;28;29.12.2024
2360;4959;85;55;24.12.2024
2361;4960;140;77;05.01.2025
2362;4961;516;22;24.12.2024
2362;4962;516;10;29.12.2024
2363;4963;330;80;27.12.2024
2363;4964;330;9;30.12.2024
2364;4965;87;37;05.01.2025
2365;4966;268;22;24.12.2024
2366;4967;279;13;28.12.2024
2366;4968;279;55;27.12.2024
2367;4969;78;69;28.12.2024
2367;4970;78;31;04.01.2025
2367;4971;78;1;29.12.2024
2368;4972;191;76;27.12.2024
2369;4973;180;23;04.01.2025
2370;4974;9;60;05.01.2025
2370;4975;9;14;05.01.2025
2370;4976;9;4;03.01.2025
2371;4977;344;16;08.01.2025
2372;4978;20;29;17.12.2024
2372;4979;20;59;21.12.2024
2372;4980;20;26;22.12.2024
2373;4981;314;42;04.01.2025
2373;4982;314;10;03.01.2025
2373;4983;314;58;05.01.2025
2374;4984;264;75;01.01.2025
2374;4985;264;36;03.01.2025
2374;4986;264;50;29.12.2024
2375;4987;317;71;27.12.2024
2375;4988;317;35;02.01.2025
2375;4989;317;19;30.12.2024
2376;4990;197;34;08.01.2025
2376;4991;197;71;11.01.2025
2376;4992;197;18;10.01.2025
2377;4993;127;72;23.12.2024
2377;4994;127;58;21.12.2024
2377;4995;127;11;25.12.2024
2378;4996;81;23;05.01.2025
2378;4997;81;15;03.01.2025
2378;4998;81;55;30.12.2024
2379;4999;265;63;02.01.2025
2379;5000;265;9;03.01.2025
2379;5001;265;39;01.01.2025
2380;5002;379;4;06.01.2025
2381;5003;645;23;26.12.2024
2382;5004;419;74;01.01.2025
2382;5005;419;77;27.12.2024
2382;5006;419;78;02.01.2025
2383;5007;297;29;24.12.2024
2383;5008;297;9;24.12.2024
2383;5009;297;40;30.12.2024
2384;5010;103;3;07.01.2025
2385;5011;127;7;30.12.2024
2385;5012;127;58;03.01.2025
2386;5013;105;47;17.12.2024
2387;5014;639;42;23.12.2024
2387;5015;639;2;28.12.2024
2388;5016;119;70;12.01.2025
2388;5017;119;32;07.01.2025
2389;5018;130;69;12.01.2025
2389;5019;130;15;09.01.2025
2389;5020;130;12;09.01.2025
2390;5021;98;42;01.01.2025
2391;5022;43;39;23.12.2024
2391;5023;43;56;26.12.2024
2391;5024;43;26;26.12.2024
2392;5025;630;61;29.12.2024
2393;5026;295;38;27.12.2024
2393;5027;295;47;21.12.2024
2393;5028;295;49;24.12.2024
2394;5029;237;18;25.12.2024
2395;5030;56;51;26.12.2024
2395;5031;56;18;24.12.2024
2396;5032;51;63;28.12.2024
2397;5033;297;46;21.12.2024
2398;5034;419;7;01.01.2025
2398;5035;419;28;28.12.2024
2398;5036;419;23;31.12.2024
2399;5037;86;80;24.12.2024
2400;5038;29;55;22.12.2024
2401;5039;317;11;22.12.2024
2402;5040;385;23;11.01.2025
2403;5041;26;70;24.12.2024
2403;5042;26;7;27.12.2024
2404;5043;317;47;04.01.2025
2404;5044;317;60;01.01.2025
2404;5045;317;52;31.12.2024
2405;5046;91;69;01.01.2025
2406;5047;183;4;19.12.2024
2406;5048;183;60;20.12.2024
2407;5049;426;71;26.12.2024
2407;5050;426;22;27.12.2024
2408;5051;296;63;02.01.2025
2408;5052;296;6;31.12.2024
2409;5053;40;55;31.12.2024
2410;5054;20;28;29.12.2024
2410;5055;20;25;30.12.2024
2410;5056;20;26;28.12.2024
2411;5057;14;43;04.01.2025
2411;5058;14;14;04.01.2025
2412;5059;197;19;05.01.2025
2413;5060;23;18;01.01.2025
2413;5061;23;62;30.12.2024
2414;5062;310;80;23.12.2024
2414;5063;310;39;20.12.2024
2415;5064;494;25;25.12.2024
2416;5065;220;46;30.12.2024
2416;5066;220;76;01.01.2025
2417;5067;166;22;28.12.2024
2417;5068;166;41;31.12.2024
2417;5069;166;34;25.12.2024
2418;5070;202;1;08.01.2025
2418;5071;202;35;05.01.2025
2419;5072;70;34;25.12.2024
2419;5073;70;61;23.12.2024
2419;5074;70;47;24.12.2024
2420;5075;539;14;03.01.2025
2420;5076;539;56;01.01.2025
2421;5077;183;67;21.12.2024
2422;5078;117;47;11.01.2025
2422;5079;117;70;08.01.2025
2423;5080;152;56;25.12.2024
2423;5081;152;19;01.01.2025
2424;5082;66;69;29.12.2024
2425;5083;630;7;11.01.2025
2425;5084;630;10;05.01.2025
2425;5085;630;78;08.01.2025
2426;5086;87;42;25.12.2024
2426;5087;87;47;22.12.2024
2427;5088;239;10;30.12.2024
2427;5089;239;31;29.12.2024
2428;5090;287;64;24.12.2024
2428;5091;287;78;26.12.2024
2428;5092;287;38;26.12.2024
2429;5093;56;22;02.01.2025
2430;5094;242;28;09.01.2025
2431;5095;36;60;30.12.2024
2431;5096;36;77;28.12.2024
2432;5097;140;62;08.01.2025
2433;5098;211;76;26.12.2024
2433;5099;211;31;29.12.2024
2433;5100;211;60;25.12.2024
2434;5101;108;72;06.01.2025
2435;5102;57;31;01.01.2025
2435;5103;57;79;30.12.2024
2436;5104;203;65;22.12.2024
2436;5105;203;80;27.12.2024
2437;5106;52;21;06.01.2025
2438;5107;70;74;28.12.2024
2439;5108;266;75;27.12.2024
2439;5109;266;17;28.12.2024
2439;5110;266;15;02.01.2025
2440;5111;540;28;02.01.2025
2440;5112;540;20;02.01.2025
2441;5113;187;22;07.01.2025
2441;5114;187;80;04.01.2025
2442;5115;126;54;01.01.2025
2442;5116;126;1;02.01.2025
2443;5117;56;77;22.12.2024
2444;5118;128;59;27.12.2024
2445;5119;345;66;25.12.2024
2445;5120;345;43;27.12.2024
2446;5121;61;29;31.12.2024
2446;5122;61;8;26.12.2024
2447;5123;128;47;07.01.2025
2447;5124;128;44;04.01.2025
2448;5125;266;1;26.12.2024
2448;5126;266;53;22.12.2024
2448;5127;266;75;22.12.2024
2449;5128;152;26;05.01.2025
2450;5129;113;21;06.01.2025
2450;5130;113;27;03.01.2025
2450;5131;113;14;06.01.2025
2451;5132;279;18;02.01.2025
2452;5133;516;19;01.01.2025
2452;5134;516;59;04.01.2025
2453;5135;95;16;20.12.2024
2453;5136;95;10;22.12.2024
2454;5137;639;71;04.01.2025
2455;5138;203;62;27.12.2024
2455;5139;203;62;21.12.2024
2456;5140;34;25;02.01.2025
2456;5141;34;68;31.12.2024
2456;5142;34;67;02.01.2025
2457;5143;60;56;10.01.2025
2457;5144;60;77;06.01.2025
2457;5145;60;46;07.01.2025
2458;5146;257;10;03.01.2025
2459;5147;187;31;28.12.2024
2459;5148;187;62;22.12.2024
2460;5149;466;49;05.01.2025
2460;5150;466;15;12.01.2025
2461;5151;123;46;06.01.2025
2461;5152;123;52;11.01.2025
2461;5153;123;54;07.01.2025
2462;5154;211;17;05.01.2025
2462;5155;211;51;01.01.2025
2463;5156;230;10;24.12.2024
2463;5157;230;62;26.12.2024
2464;5158;174;31;04.01.2025
2465;5159;11;22;24.12.2024
2466;5160;23;47;09.01.2025
2467;5161;101;62;01.01.2025
2468;5162;336;10;07.01.2025
2469;5163;75;74;31.12.2024
2469;5164;75;9;31.12.2024
2470;5165;16;25;03.01.2025
2471;5166;233;25;22.12.2024
2471;5167;233;49;19.12.2024
2472;5168;345;49;05.01.2025
2472;5169;345;31;01.01.2025
2472;5170;345;57;07.01.2025
2473;5171;647;75;30.12.2024
2473;5172;647;18;28.12.2024
2474;5173;260;13;04.01.2025
2475;5174;369;4;03.01.2025
2475;5175;369;32;02.01.2025
2476;5176;60;69;02.01.2025
2476;5177;60;71;01.01.2025
2477;5178;193;37;21.12.2024
2478;5179;429;65;01.01.2025
2479;5180;26;67;28.12.2024
2479;5181;26;75;29.12.2024
2480;5182;31;21;26.12.2024
2481;5183;131;35;23.12.2024
2481;5184;131;67;24.12.2024
2482;5185;151;61;06.01.2025
2482;5186;151;75;07.01.2025
2482;5187;151;43;11.01.2025
2483;5188;101;52;23.12.2024
2483;5189;101;76;27.12.2024
2483;5190;101;4;24.12.2024
2484;5191;494;37;25.12.2024
2484;5192;494;71;22.12.2024
2485;5193;64;60;29.12.2024
2485;5194;64;14;30.12.2024
2485;5195;64;50;30.12.2024
2486;5196;268;61;28.12.2024
2487;5197;88;31;02.01.2025
2487;5198;88;59;28.12.2024
2487;5199;88;49;30.12.2024
2488;5200;140;34;26.12.2024
2488;5201;140;57;26.12.2024
2489;5202;51;8;09.01.2025
2489;5203;51;36;08.01.2025
2490;5204;339;11;19.12.2024
2490;5205;339;11;22.12.2024
2491;5206;540;4;20.12.2024
2491;5207;540;70;18.12.2024
2491;5208;540;19;23.12.2024
2492;5209;426;28;08.01.2025
2493;5210;175;58;09.01.2025
2494;5211;297;12;25.12.2024
2495;5212;39;37;05.01.2025
2495;5213;39;22;04.01.2025
2496;5214;561;17;29.12.2024
2496;5215;561;34;05.01.2025
2496;5216;561;40;04.01.2025
2497;5217;192;35;27.12.2024
2497;5218;192;64;03.01.2025
2498;5219;243;52;06.01.2025
2498;5220;243;17;02.01.2025
2498;5221;243;26;05.01.2025
2499;5222;296;4;12.01.2025
2499;5223;296;41;08.01.2025
2499;5224;296;36;09.01.2025
2500;5225;307;73;24.12.2024
2501;5226;62;52;19.12.2024
2501;5227;62;68;20.12.2024
2501;5228;62;77;16.12.2024
2502;5229;182;13;01.01.2025
2502;5230;182;71;31.12.2024
2503;5231;437;26;01.01.2025
2504;5232;43;58;02.01.2025
2504;5233;43;34;04.01.2025
2504;5234;43;33;31.12.2024
2505;5235;24;14;28.12.2024
2505;5236;24;52;29.12.2024
2506;5237;140;36;24.12.2024
2507;5238;59;75;27.12.2024
2507;5239;59;36;25.12.2024
2508;5240;575;77;28.12.2024
2508;5241;575;58;30.12.2024
2509;5242;215;41;02.01.2025
2509;5243;215;11;04.01.2025
2510;5244;507;53;06.01.2025
2511;5245;417;4;05.01.2025
2512;5246;88;12;06.01.2025
2512;5247;88;53;09.01.2025
2512;5248;88;62;09.01.2025
2513;5249;33;58;05.01.2025
2513;5250;33;11;01.01.2025
2513;5251;33;46;03.01.2025
2514;5252;64;71;03.01.2025
2514;5253;64;34;02.01.2025
2515;5254;275;78;28.12.2024
2515;5255;275;55;29.12.2024
2516;5256;153;46;22.12.2024
2516;5257;153;56;19.12.2024
2516;5258;153;41;24.12.2024
2517;5259;453;67;23.12.2024
2517;5260;453;75;21.12.2024
2517;5261;453;16;18.12.2024
2518;5262;312;58;15.12.2024
2519;5263;93;6;08.01.2025
2520;5264;212;62;01.01.2025
2520;5265;212;42;31.12.2024
2520;5266;212;67;04.01.2025
2521;5267;561;50;03.01.2025
