BestellungID;KundeID;AllgLieferAdrID;Bestelldatum;Wunschdatum;Rabatt
2619;284;575;27.12.2024;29.12.2024;1,5
2620;124;118;27.12.2024;03.01.2025;1,0
2621;82;71;22.12.2024;25.12.2024;3,0
2622;173;410;18.12.2024;19.12.2024;1,0
2623;58;45;15.12.2024;21.12.2024;0,5
2624;18;433;24.12.2024;26.12.2024;0,0
2625;158;225;20.12.2024;25.12.2024;1,5
2626;197;258;25.12.2024;01.01.2025;2,0
2627;124;118;31.12.2024;06.01.2025;1,0
2628;54;28;26.12.2024;26.12.2024;2,0
2629;171;33;28.12.2024;29.12.2024;1,5
2630;260;3;21.12.2024;22.12.2024;0,5
2631;300;337;27.12.2024;03.01.2025;2,0
2632;11;392;21.12.2024;22.12.2024;1,0
2633;257;508;21.12.2024;23.12.2024;3,0
2634;153;98;16.12.2024;19.12.2024;2,0
2635;118;7;20.12.2024;21.12.2024;0,5
2636;280;286;29.12.2024;04.01.2025;0,0
2637;177;17;31.12.2024;01.01.2025;2,5
2638;255;249;30.12.2024;02.01.2025;1,0
2639;106;46;20.12.2024;24.12.2024;3,0
2640;104;339;15.12.2024;17.12.2024;1,5
2641;172;107;28.12.2024;01.01.2025;1,0
2642;140;260;31.12.2024;03.01.2025;0,5
2643;12;239;22.12.2024;26.12.2024;3,0
2644;10;93;27.12.2024;29.12.2024;2,5
2645;130;23;26.12.2024;30.12.2024;0,5
2646;39;69;26.12.2024;26.12.2024;1,5
2647;52;336;17.12.2024;24.12.2024;0,5
2648;221;296;16.12.2024;22.12.2024;1,0
2649;243;41;19.12.2024;23.12.2024;0,0
2650;295;30;20.12.2024;26.12.2024;1,5
2651;110;413;17.12.2024;20.12.2024;2,5
2652;89;81;26.12.2024;28.12.2024;3,0
2653;274;329;19.12.2024;25.12.2024;2,5
2654;299;246;29.12.2024;30.12.2024;0,5
2655;10;93;30.12.2024;03.01.2025;1,0
2656;216;194;28.12.2024;29.12.2024;3,0
2657;99;37;25.12.2024;01.01.2025;1,5
2658;208;379;17.12.2024;22.12.2024;2,0
2659;142;185;27.12.2024;01.01.2025;1,5
2660;240;319;31.12.2024;06.01.2025;1,0
2661;10;93;16.12.2024;18.12.2024;2,5
2662;102;166;20.12.2024;23.12.2024;2,0
2663;252;467;24.12.2024;27.12.2024;1,0
2664;8;22;29.12.2024;02.01.2025;1,0
2665;80;266;25.12.2024;27.12.2024;3,0
2666;162;242;29.12.2024;31.12.2024;3,0
2667;139;153;18.12.2024;25.12.2024;1,0
2668;130;23;31.12.2024;01.01.2025;2,5
2669;69;39;21.12.2024;28.12.2024;1,5
2670;165;108;24.12.2024;26.12.2024;2,0
2671;87;2;15.12.2024;15.12.2024;1,5
2672;122;639;24.12.2024;28.12.2024;1,0
2673;19;234;24.12.2024;29.12.2024;1,5
2674;209;126;31.12.2024;01.01.2025;1,5
2675;258;561;25.12.2024;30.12.2024;0,5
2676;83;175;18.12.2024;23.12.2024;2,0
2677;118;7;19.12.2024;19.12.2024;1,0
2678;247;257;20.12.2024;24.12.2024;0,5
2679;267;62;31.12.2024;03.01.2025;2,0
2680;108;307;29.12.2024;04.01.2025;1,0
2681;48;210;19.12.2024;22.12.2024;3,0
2682;20;64;20.12.2024;20.12.2024;1,5
2683;270;212;23.12.2024;24.12.2024;0,0
2684;37;429;17.12.2024;22.12.2024;2,0
2685;48;210;28.12.2024;02.01.2025;1,0
2686;187;35;30.12.2024;04.01.2025;0,5
2687;182;31;21.12.2024;27.12.2024;2,5
2688;97;80;26.12.2024;28.12.2024;0,5
2689;186;378;21.12.2024;24.12.2024;2,0
2690;298;105;16.12.2024;23.12.2024;3,0
2691;145;179;31.12.2024;03.01.2025;1,0
2692;284;575;27.12.2024;02.01.2025;1,5
2693;297;141;29.12.2024;04.01.2025;0,0
2694;143;330;16.12.2024;21.12.2024;0,5
2695;50;355;18.12.2024;20.12.2024;0,5
2696;50;355;24.12.2024;25.12.2024;3,0
2697;47;6;27.12.2024;28.12.2024;3,0
2698;296;387;15.12.2024;19.12.2024;1,0
2699;300;337;20.12.2024;22.12.2024;3,0
2700;274;329;20.12.2024;22.12.2024;1,0
2701;21;104;17.12.2024;17.12.2024;1,5
2702;36;289;21.12.2024;25.12.2024;1,5
2703;1;1;27.12.2024;01.01.2025;1,0
2704;113;531;24.12.2024;25.12.2024;0,0
2705;194;345;17.12.2024;23.12.2024;2,5
2706;30;77;16.12.2024;17.12.2024;3,0
2707;41;191;16.12.2024;17.12.2024;2,5
2708;58;45;24.12.2024;28.12.2024;2,0
2709;48;210;28.12.2024;01.01.2025;2,0
2710;222;540;26.12.2024;02.01.2025;0,5
2711;170;83;21.12.2024;23.12.2024;0,0
2712;60;437;15.12.2024;20.12.2024;1,5
2713;113;531;15.12.2024;20.12.2024;0,0
2714;242;151;21.12.2024;27.12.2024;3,0
2715;287;254;19.12.2024;21.12.2024;2,0
2716;178;184;23.12.2024;27.12.2024;0,5
2717;133;63;19.12.2024;22.12.2024;0,5
2718;129;178;15.12.2024;21.12.2024;1,0
2719;123;121;24.12.2024;26.12.2024;2,5
2720;231;49;18.12.2024;23.12.2024;2,0
2721;296;387;30.12.2024;31.12.2024;2,5
2722;111;119;15.12.2024;20.12.2024;1,5
2723;46;32;25.12.2024;31.12.2024;0,0
2724;292;645;24.12.2024;24.12.2024;2,5
2725;120;60;21.12.2024;26.12.2024;1,5
2726;112;230;24.12.2024;25.12.2024;0,5
2727;33;13;28.12.2024;03.01.2025;2,0
2728;193;201;25.12.2024;26.12.2024;2,5
2729;72;261;20.12.2024;25.12.2024;2,5
2730;129;178;30.12.2024;05.01.2025;0,5
2731;285;38;30.12.2024;03.01.2025;2,0
2732;120;60;20.12.2024;27.12.2024;2,0
2733;187;35;29.12.2024;31.12.2024;1,5
2734;24;297;30.12.2024;01.01.2025;1,0
2735;64;18;24.12.2024;26.12.2024;3,0
2736;66;127;18.12.2024;20.12.2024;0,0
2737;243;41;20.12.2024;24.12.2024;1,0
2738;271;157;25.12.2024;27.12.2024;1,5
2739;8;22;22.12.2024;22.12.2024;1,5
2740;297;141;21.12.2024;25.12.2024;0,5
2741;246;61;27.12.2024;01.01.2025;0,5
2742;297;141;15.12.2024;19.12.2024;0,0
2743;26;147;15.12.2024;15.12.2024;0,5
2744;281;382;17.12.2024;20.12.2024;1,0
2745;11;392;19.12.2024;21.12.2024;0,5
2746;218;182;28.12.2024;03.01.2025;1,5
2747;166;12;29.12.2024;01.01.2025;2,5
2748;277;197;18.12.2024;22.12.2024;1,5
2749;109;29;16.12.2024;19.12.2024;0,5
2750;162;242;15.12.2024;19.12.2024;1,5
2751;229;434;19.12.2024;26.12.2024;2,5
2752;239;131;26.12.2024;31.12.2024;2,0
2753;75;150;19.12.2024;24.12.2024;1,5
2754;89;81;18.12.2024;20.12.2024;0,5
2755;250;294;22.12.2024;23.12.2024;3,0
2756;99;37;20.12.2024;27.12.2024;1,5
2757;243;41;25.12.2024;25.12.2024;2,0
2758;202;279;19.12.2024;20.12.2024;3,0
2759;288;262;19.12.2024;22.12.2024;0,0
2760;147;102;20.12.2024;23.12.2024;2,5
2761;8;22;30.12.2024;01.01.2025;3,0
2762;85;101;27.12.2024;01.01.2025;3,0
2763;106;46;31.12.2024;05.01.2025;2,5
2764;135;94;19.12.2024;26.12.2024;2,5
2765;30;77;31.12.2024;02.01.2025;0,0
2766;163;68;23.12.2024;28.12.2024;1,5
2767;261;4;23.12.2024;24.12.2024;2,5
2768;67;445;28.12.2024;01.01.2025;2,0
2769;99;37;29.12.2024;05.01.2025;0,0
2770;135;94;28.12.2024;31.12.2024;3,0
2771;36;289;25.12.2024;01.01.2025;0,5
2772;264;211;20.12.2024;25.12.2024;1,0
2773;287;254;22.12.2024;29.12.2024;1,0
2774;183;75;18.12.2024;22.12.2024;3,0
2775;81;21;26.12.2024;27.12.2024;3,0
2776;181;96;16.12.2024;21.12.2024;0,0
2777;119;288;27.12.2024;28.12.2024;1,5
2778;46;32;24.12.2024;25.12.2024;1,5
2779;47;6;22.12.2024;29.12.2024;0,5
2780;94;145;19.12.2024;21.12.2024;3,0
2781;89;81;16.12.2024;21.12.2024;0,5
2782;278;558;15.12.2024;22.12.2024;1,0
2783;2;275;23.12.2024;25.12.2024;2,0
2784;100;204;21.12.2024;21.12.2024;0,0
2785;100;204;19.12.2024;24.12.2024;2,0
2786;138;171;17.12.2024;21.12.2024;1,5
2787;172;107;28.12.2024;30.12.2024;0,0
2788;276;466;25.12.2024;27.12.2024;2,0
2789;275;402;16.12.2024;22.12.2024;2,5
2790;132;389;15.12.2024;17.12.2024;0,5
2791;294;419;31.12.2024;01.01.2025;3,0
2792;74;164;21.12.2024;27.12.2024;1,5
2793;251;247;21.12.2024;23.12.2024;1,5
2794;225;255;31.12.2024;07.01.2025;0,0
2795;257;508;27.12.2024;31.12.2024;1,0
2796;27;27;16.12.2024;22.12.2024;2,5
2797;96;426;25.12.2024;29.12.2024;0,5
2798;175;218;27.12.2024;01.01.2025;2,0
2799;27;27;23.12.2024;24.12.2024;1,5
2800;299;246;31.12.2024;01.01.2025;1,0
2801;267;62;29.12.2024;30.12.2024;2,5
2802;7;263;31.12.2024;04.01.2025;3,0
2803;299;246;19.12.2024;22.12.2024;0,5
2804;164;232;17.12.2024;23.12.2024;2,0
2805;96;426;15.12.2024;17.12.2024;1,0
2806;217;5;26.12.2024;29.12.2024;0,0
2807;213;72;17.12.2024;20.12.2024;1,5
2808;184;356;17.12.2024;22.12.2024;3,0
2809;26;147;22.12.2024;29.12.2024;0,5
2810;30;77;23.12.2024;30.12.2024;2,0
2811;255;249;20.12.2024;23.12.2024;2,5
2812;17;36;19.12.2024;25.12.2024;2,5
2813;17;36;20.12.2024;23.12.2024;3,0
2814;8;22;17.12.2024;22.12.2024;2,5
2815;161;76;28.12.2024;01.01.2025;1,0
2816;38;215;28.12.2024;04.01.2025;2,0
2817;163;68;29.12.2024;03.01.2025;2,0
2818;267;62;16.12.2024;23.12.2024;1,5
2819;121;357;29.12.2024;04.01.2025;1,5
2820;290;59;27.12.2024;30.12.2024;0,5
2821;190;88;15.12.2024;15.12.2024;0,5
2822;276;466;20.12.2024;26.12.2024;0,5
2823;5;287;27.12.2024;01.01.2025;0,0
2824;181;96;22.12.2024;27.12.2024;1,5
2825;106;46;18.12.2024;24.12.2024;2,0
2826;175;218;29.12.2024;01.01.2025;1,0
2827;198;328;21.12.2024;23.12.2024;0,0
2828;2;275;22.12.2024;28.12.2024;1,5
2829;122;639;26.12.2024;27.12.2024;2,0
2830;26;147;21.12.2024;25.12.2024;1,5
2831;253;196;23.12.2024;30.12.2024;2,5
2832;167;369;30.12.2024;31.12.2024;2,0
2833;265;462;25.12.2024;25.12.2024;1,0
2834;169;244;20.12.2024;23.12.2024;2,5
2835;242;151;20.12.2024;25.12.2024;0,0
2836;107;136;19.12.2024;24.12.2024;2,5
2837;292;645;31.12.2024;02.01.2025;2,5
2838;48;210;20.12.2024;26.12.2024;0,5
2839;22;56;17.12.2024;21.12.2024;1,0
2840;83;175;16.12.2024;23.12.2024;2,0
2841;74;164;21.12.2024;27.12.2024;3,0
2842;146;55;20.12.2024;25.12.2024;1,5
2843;153;98;27.12.2024;27.12.2024;2,5
2844;51;19;21.12.2024;23.12.2024;3,0
2845;167;369;30.12.2024;31.12.2024;2,5
2846;96;426;30.12.2024;02.01.2025;0,0
2847;178;184;28.12.2024;04.01.2025;0,0
2848;190;88;30.12.2024;30.12.2024;2,5
2849;221;296;21.12.2024;28.12.2024;0,5
2850;257;508;23.12.2024;27.12.2024;1,5
2851;238;243;15.12.2024;22.12.2024;1,0
2852;39;69;22.12.2024;26.12.2024;0,5
2853;131;295;31.12.2024;01.01.2025;0,0
2854;299;246;27.12.2024;02.01.2025;3,0
2855;87;2;24.12.2024;25.12.2024;2,5
2856;110;413;25.12.2024;01.01.2025;1,5
2857;123;121;25.12.2024;25.12.2024;1,5
2858;214;202;16.12.2024;17.12.2024;1,0
2859;99;37;20.12.2024;23.12.2024;0,0
2860;196;146;31.12.2024;02.01.2025;1,5
2861;289;9;18.12.2024;19.12.2024;2,5
2862;279;161;31.12.2024;06.01.2025;1,0
